C:/Users/IFT/Documents/SOAP Scenarios/Crosslink Scenario Data/Orbit Information_ECI/GPS BIIR-4.txt
2017/12/21 00:05:27.7500 UTC

Generated: Mon Apr 30 11:48:25 2018,
Start: 2017/12/11 00:05:27.75, Stop: 2017/12/22 00:05:27.75,
TIME_UNITS,     pos-X,              pox-Y,              pos-Z,
SECONDS,        km,                 km,                 km,
      -0.000, -19707.2411,           17115.6785,           -5129.8216,
      60.000, -19825.5670,           17030.4729,           -4949.2551,
     120.000, -19942.3814,           16943.9688,           -4768.3113,
     180.000, -20057.6751,           16856.1727,           -4587.0038,
     240.000, -20171.4393,           16767.0911,           -4405.3464,
     300.000, -20283.6649,           16676.7308,           -4223.3529,
     360.000, -20394.3434,           16585.0984,           -4041.0373,
     420.000, -20503.4661,           16492.2007,           -3858.4133,
     480.000, -20611.0244,           16398.0448,           -3675.4949,
     540.000, -20717.0101,           16302.6377,           -3492.2959,
     600.000, -20821.4148,           16205.9865,           -3308.8305,
     660.000, -20924.2304,           16108.0985,           -3125.1124,
     720.000, -21025.4489,           16008.9809,           -2941.1558,
     780.000, -21125.0624,           15908.6412,           -2756.9746,
     840.000, -21223.0630,           15807.0870,           -2572.5829,
     900.000, -21319.4432,           15704.3258,           -2387.9947,
     960.000, -21414.1953,           15600.3654,           -2203.2241,
    1020.000, -21507.3119,           15495.2135,           -2018.2852,
    1080.000, -21598.7858,           15388.8781,           -1833.1921,
    1140.000, -21688.6097,           15281.3671,           -1647.9590,
    1200.000, -21776.7767,           15172.6887,           -1462.5999,
    1260.000, -21863.2797,           15062.8509,           -1277.1291,
    1320.000, -21948.1121,           14951.8621,           -1091.5607,
    1380.000, -22031.2670,           14839.7305,            -905.9088,
    1440.000, -22112.7380,           14726.4648,            -720.1876,
    1500.000, -22192.5186,           14612.0732,            -534.4114,
    1560.000, -22270.6026,           14496.5646,            -348.5944,
    1620.000, -22346.9837,           14379.9475,            -162.7506,
    1680.000, -22421.6560,           14262.2308,              23.1055,
    1740.000, -22494.6135,           14143.4234,             208.9599,
    1800.000, -22565.8504,           14023.5341,             394.7984,
    1860.000, -22635.3612,           13902.5721,             580.6066,
    1920.000, -22703.1402,           13780.5465,             766.3704,
    1980.000, -22769.1821,           13657.4665,             952.0755,
    2040.000, -22833.4816,           13533.3414,            1137.7078,
    2100.000, -22896.0336,           13408.1805,            1323.2530,
    2160.000, -22956.8332,           13281.9934,            1508.6968,
    2220.000, -23015.8754,           13154.7895,            1694.0252,
    2280.000, -23073.1556,           13026.5785,            1879.2238,
    2340.000, -23128.6691,           12897.3701,            2064.2786,
    2400.000, -23182.4115,           12767.1741,            2249.1752,
    2460.000, -23234.3784,           12636.0003,            2433.8996,
    2520.000, -23284.5657,           12503.8586,            2618.4374,
    2580.000, -23332.9694,           12370.7591,            2802.7747,
    2640.000, -23379.5854,           12236.7118,            2986.8972,
    2700.000, -23424.4101,           12101.7270,            3170.7908,
    2760.000, -23467.4398,           11965.8148,            3354.4414,
