C:/Users/IFT/Documents/SOAP Scenarios/Crosslink Scenario Data/Orbit Information_ECI/GPS BIIF-7.txt
2017/12/21 00:05:27.7500 UTC

Generated: Mon Apr 30 11:44:57 2018,
Start: 2017/12/11 00:05:27.75, Stop: 2017/12/22 00:05:27.75,
TIME_UNITS,     pos-X,              pox-Y,              pos-Z,
SECONDS,        km,                 km,                 km,
      -0.000,    135.4834,          -17082.4516,           20319.1662,
      60.000,    344.1777,          -17002.5285,           20383.5017,
     120.000,    552.8457,          -16921.3013,           20446.2736,
     180.000,    761.4712,          -16838.7764,           20507.4771,
     240.000,    970.0384,          -16754.9601,           20567.1075,
     300.000,   1178.5312,          -16669.8587,           20625.1601,
     360.000,   1386.9335,          -16583.4787,           20681.6306,
     420.000,   1595.2295,          -16495.8269,           20736.5145,
     480.000,   1803.4032,          -16406.9098,           20789.8076,
     540.000,   2011.4385,          -16316.7343,           20841.5059,
     600.000,   2219.3195,          -16225.3074,           20891.6054,
     660.000,   2427.0304,          -16132.6359,           20940.1021,
     720.000,   2634.5550,          -16038.7271,           20986.9924,
     780.000,   2841.8776,          -15943.5881,           21032.2726,
     840.000,   3048.9822,          -15847.2261,           21075.9393,
     900.000,   3255.8530,          -15749.6486,           21117.9891,
     960.000,   3462.4740,          -15650.8631,           21158.4187,
    1020.000,   3668.8294,          -15550.8770,           21197.2251,
    1080.000,   3874.9035,          -15449.6982,           21234.4053,
    1140.000,   4080.6802,          -15347.3342,           21269.9563,
    1200.000,   4286.1440,          -15243.7930,           21303.8754,
    1260.000,   4491.2790,          -15139.0825,           21336.1601,
    1320.000,   4696.0695,          -15033.2107,           21366.8078,
    1380.000,   4900.4997,          -14926.1857,           21395.8162,
    1440.000,   5104.5541,          -14818.0158,           21423.1831,
    1500.000,   5308.2169,          -14708.7092,           21448.9062,
    1560.000,   5511.4724,          -14598.2743,           21472.9837,
    1620.000,   5714.3052,          -14486.7195,           21495.4137,
    1680.000,   5916.6997,          -14374.0534,           21516.1944,
    1740.000,   6118.6402,          -14260.2847,           21535.3242,
    1800.000,   6320.1114,          -14145.4220,           21552.8017,
    1860.000,   6521.0977,          -14029.4742,           21568.6255,
    1920.000,   6721.5838,          -13912.4502,           21582.7943,
    1980.000,   6921.5543,          -13794.3588,           21595.3072,
    2040.000,   7120.9938,          -13675.2093,           21606.1630,
    2100.000,   7319.8869,          -13555.0106,           21615.3610,
    2160.000,   7518.2186,          -13433.7721,           21622.9005,
    2220.000,   7715.9734,          -13311.5029,           21628.7808,
    2280.000,   7913.1363,          -13188.2126,           21633.0015,
    2340.000,   8109.6922,          -13063.9105,           21635.5622,
    2400.000,   8305.6259,          -12938.6062,           21636.4628,
    2460.000,   8500.9224,          -12812.3092,           21635.7032,
    2520.000,   8695.5667,          -12685.0293,           21633.2834,
    2580.000,   8889.5439,          -12556.7762,           21629.2036,
    2640.000,   9082.8391,          -12427.5598,           21623.4641,
    2700.000,   9275.4375,          -12297.3899,           21616.0653,
    2760.000,   9467.3242,          -12166.2766,           21607.0078,
    2820.000,   9658.4846,          -12034.2299,           21596.2923,
    2880.000,   9848.9040,          -11901.2599,           21583.9196,
    2940.000,  10038.5678,          -11767.3768,           21569.8906,
    3000.000,  10227.4614,          -11632.5908,           21554.2064,
    3060.000,  10415.5703,          -11496.9125,           21536.8681,
    3120.000,  10602.8801,          -11360.3520,           21517.8772,
    3180.000,  10789.3764,          -11222.9199,           21497.2351,
    3240.000,  10975.0449,          -11084.6268,           21474.9432,
    3300.000,  11159.8714,          -10945.4832,           21451.0035,
    3360.000,  11343.8416,          -10805.4998,           21425.4176,
    3420.000,  11526.9415,          -10664.6874,           21398.1875,
    3480.000,  11709.1570,          -10523.0568,           21369.3153,
    3540.000,  11890.4741,          -10380.6187,           21338.8032,
    3600.000,  12070.8789,          -10237.3842,           21306.6536,
    3660.000,  12250.3575,          -10093.3642,           21272.8689,
    3720.000,  12428.8962,           -9948.5698,           21237.4517,
    3780.000,  12606.4813,           -9803.0121,           21200.4047,
    3840.000,  12783.0991,           -9656.7022,           21161.7308,
    3900.000,  12958.7361,           -9509.6514,           21121.4328,
    3960.000,  13133.3788,           -9361.8710,           21079.5140,
    4020.000,  13307.0138,           -9213.3722,           21035.9774,
    4080.000,  13479.6278,           -9064.1666,           20990.8265,
    4140.000,  13651.2076,           -8914.2654,           20944.0647,
    4200.000,  13821.7398,           -8763.6803,           20895.6956,
    4260.000,  13991.2116,           -8612.4227,           20845.7228,
    4320.000,  14159.6099,           -8460.5044,           20794.1503,
    4380.000,  14326.9216,           -8307.9368,           20740.9820,
    4440.000,  14493.1341,           -8154.7318,           20686.2219,
    4500.000,  14658.2346,           -8000.9011,           20629.8743,
    4560.000,  14822.2103,           -7846.4565,           20571.9434,
    4620.000,  14985.0487,           -7691.4099,           20512.4338,
    4680.000,  15146.7373,           -7535.7730,           20451.3499,
    4740.000,  15307.2637,           -7379.5580,           20388.6965,
    4800.000,  15466.6155,           -7222.7767,           20324.4783,
    4860.000,  15624.7806,           -7065.4413,           20258.7004,
    4920.000,  15781.7468,           -6907.5637,           20191.3676,
    4980.000,  15937.5021,           -6749.1561,           20122.4853,
    5040.000,  16092.0344,           -6590.2306,           20052.0587,
    5100.000,  16245.3320,           -6430.7994,           19980.0932,
    5160.000,  16397.3831,           -6270.8748,           19906.5942,
    5220.000,  16548.1760,           -6110.4690,           19831.5676,
    5280.000,  16697.6991,           -5949.5944,           19755.0189,
    5340.000,  16845.9410,           -5788.2633,           19676.9541,
    5400.000,  16992.8903,           -5626.4880,           19597.3792,
    5460.000,  17138.5357,           -5464.2810,           19516.3003,
    5520.000,  17282.8660,           -5301.6547,           19433.7235,
    5580.000,  17425.8702,           -5138.6217,           19349.6553,
    5640.000,  17567.5373,           -4975.1943,           19264.1021,
    5700.000,  17707.8563,           -4811.3852,           19177.0704,
    5760.000,  17846.8167,           -4647.2069,           19088.5670,
    5820.000,  17984.4076,           -4482.6720,           18998.5986,
    5880.000,  18120.6186,           -4317.7932,           18907.1721,
    5940.000,  18255.4391,           -4152.5830,           18814.2946,
    6000.000,  18388.8589,           -3987.0543,           18719.9731,
    6060.000,  18520.8677,           -3821.2196,           18624.2150,
    6120.000,  18651.4553,           -3655.0917,           18527.0275,
    6180.000,  18780.6118,           -3488.6833,           18428.4181,
    6240.000,  18908.3272,           -3322.0073,           18328.3945,
    6300.000,  19034.5918,           -3155.0763,           18226.9642,
    6360.000,  19159.3959,           -2987.9033,           18124.1351,
    6420.000,  19282.7298,           -2820.5010,           18019.9150,
    6480.000,  19404.5842,           -2652.8824,           17914.3120,
    6540.000,  19524.9496,           -2485.0601,           17807.3342,
    6600.000,  19643.8169,           -2317.0472,           17698.9897,
    6660.000,  19761.1769,           -2148.8565,           17589.2869,
    6720.000,  19877.0206,           -1980.5009,           17478.2343,
    6780.000,  19991.3392,           -1811.9934,           17365.8402,
    6840.000,  20104.1238,           -1643.3468,           17252.1135,
    6900.000,  20215.3659,           -1474.5742,           17137.0627,
    6960.000,  20325.0568,           -1305.6884,           17020.6968,
    7020.000,  20433.1882,           -1136.7024,           16903.0246,
    7080.000,  20539.7518,            -967.6292,           16784.0553,
    7140.000,  20644.7395,            -798.4818,           16663.7978,
    7200.000,  20748.1431,            -629.2731,           16542.2616,
    7260.000,  20849.9547,            -460.0161,           16419.4558,
    7320.000,  20950.1665,            -290.7239,           16295.3900,
    7380.000,  21048.7709,            -121.4093,           16170.0736,
    7440.000,  21145.7603,              47.9145,           16043.5163,
    7500.000,  21241.1273,             217.2347,           15915.7278,
    7560.000,  21334.8644,             386.5382,           15786.7179,
    7620.000,  21426.9647,             555.8121,           15656.4965,
    7680.000,  21517.4209,             725.0432,           15525.0736,
    7740.000,  21606.2262,             894.2188,           15392.4594,
    7800.000,  21693.3737,            1063.3258,           15258.6639,
    7860.000,  21778.8569,            1232.3511,           15123.6974,
    7920.000,  21862.6690,            1401.2819,           14987.5704,
    7980.000,  21944.8038,            1570.1052,           14850.2932,
    8040.000,  22025.2548,            1738.8080,           14711.8765,
    8100.000,  22104.0161,            1907.3774,           14572.3308,
    8160.000,  22181.0814,            2075.8004,           14431.6668,
    8220.000,  22256.4449,            2244.0642,           14289.8954,
    8280.000,  22330.1009,            2412.1558,           14147.0274,
    8340.000,  22402.0437,            2580.0624,           14003.0739,
    8400.000,  22472.2678,            2747.7710,           13858.0458,
    8460.000,  22540.7678,            2915.2687,           13711.9543,
    8520.000,  22607.5384,            3082.5428,           13564.8106,
    8580.000,  22672.5746,            3249.5804,           13416.6260,
    8640.000,  22735.8714,            3416.3687,           13267.4119,
    8700.000,  22797.4239,            3582.8949,           13117.1797,
    8760.000,  22857.2275,            3749.1462,           12965.9411,
    8820.000,  22915.2774,            3915.1099,           12813.7075,
    8880.000,  22971.5694,            4080.7732,           12660.4907,
    8940.000,  23026.0991,            4246.1235,           12506.3024,
    9000.000,  23078.8624,            4411.1480,           12351.1546,
    9060.000,  23129.8551,            4575.8341,           12195.0590,
    9120.000,  23179.0734,            4740.1691,           12038.0277,
    9180.000,  23226.5135,            4904.1405,           11880.0727,
    9240.000,  23272.1719,            5067.7357,           11721.2062,
    9300.000,  23316.0450,            5230.9421,           11561.4403,
    9360.000,  23358.1294,            5393.7473,           11400.7874,
    9420.000,  23398.4220,            5556.1386,           11239.2597,
    9480.000,  23436.9197,            5718.1038,           11076.8697,
    9540.000,  23473.6196,            5879.6303,           10913.6298,
    9600.000,  23508.5187,            6040.7057,           10749.5526,
    9660.000,  23541.6146,            6201.3178,           10584.6506,
    9720.000,  23572.9046,            6361.4542,           10418.9365,
    9780.000,  23602.3864,            6521.1026,           10252.4230,
    9840.000,  23630.0577,            6680.2508,           10085.1230,
    9900.000,  23655.9165,            6838.8865,            9917.0492,
    9960.000,  23679.9607,            6996.9977,            9748.2146,
   10020.000,  23702.1886,            7154.5722,            9578.6321,
   10080.000,  23722.5984,            7311.5978,            9408.3148,
   10140.000,  23741.1886,            7468.0627,            9237.2756,
   10200.000,  23757.9577,            7623.9547,            9065.5278,
   10260.000,  23772.9046,            7779.2619,            8893.0845,
   10320.000,  23786.0282,            7933.9725,            8719.9590,
   10380.000,  23797.3273,            8088.0745,            8546.1646,
   10440.000,  23806.8011,            8241.5562,            8371.7145,
   10500.000,  23814.4491,            8394.4057,            8196.6222,
   10560.000,  23820.2705,            8546.6114,            8020.9011,
   10620.000,  23824.2650,            8698.1616,            7844.5647,
   10680.000,  23826.4322,            8849.0447,            7667.6265,
   10740.000,  23826.7721,            8999.2491,            7490.1002,
   10800.000,  23825.2846,            9148.7633,            7311.9993,
   10860.000,  23821.9699,            9297.5758,            7133.3375,
   10920.000,  23816.8282,            9445.6753,            6954.1285,
   10980.000,  23809.8599,            9593.0504,            6774.3861,
   11040.000,  23801.0657,            9739.6898,            6594.1241,
   11100.000,  23790.4461,            9885.5822,            6413.3563,
   11160.000,  23778.0021,           10030.7165,            6232.0965,
   11220.000,  23763.7347,           10175.0816,            6050.3587,
   11280.000,  23747.6448,           10318.6663,            5868.1569,
   11340.000,  23729.7338,           10461.4598,            5685.5049,
   11400.000,  23710.0032,           10603.4510,            5502.4169,
   11460.000,  23688.4543,           10744.6291,            5318.9068,
   11520.000,  23665.0890,           10884.9833,            5134.9888,
   11580.000,  23639.9089,           11024.5028,            4950.6770,
   11640.000,  23612.9162,           11163.1769,            4765.9855,
   11700.000,  23584.1128,           11300.9950,            4580.9284,
   11760.000,  23553.5010,           11437.9466,            4395.5200,
   11820.000,  23521.0831,           11574.0211,            4209.7745,
   11880.000,  23486.8617,           11709.2081,            4023.7061,
   11940.000,  23450.8395,           11843.4973,            3837.3292,
   12000.000,  23413.0192,           11976.8784,            3650.6579,
   12060.000,  23373.4037,           12109.3413,            3463.7067,
   12120.000,  23331.9961,           12240.8756,            3276.4899,
   12180.000,  23288.7996,           12371.4714,            3089.0218,
   12240.000,  23243.8175,           12501.1187,            2901.3169,
   12300.000,  23197.0534,           12629.8075,            2713.3894,
   12360.000,  23148.5108,           12757.5280,            2525.2539,
   12420.000,  23098.1934,           12884.2704,            2336.9247,
   12480.000,  23046.1053,           13010.0251,            2148.4163,
   12540.000,  22992.2502,           13134.7823,            1959.7432,
   12600.000,  22936.6325,           13258.5325,            1770.9199,
   12660.000,  22879.2565,           13381.2664,            1581.9607,
   12720.000,  22820.1265,           13502.9743,            1392.8802,
   12780.000,  22759.2470,           13623.6472,            1203.6929,
   12840.000,  22696.6229,           13743.2756,            1014.4133,
   12900.000,  22632.2589,           13861.8505,             825.0560,
   12960.000,  22566.1600,           13979.3629,             635.6354,
   13020.000,  22498.3313,           14095.8036,             446.1660,
   13080.000,  22428.7780,           14211.1638,             256.6625,
   13140.000,  22357.5054,           14325.4346,              67.1392,
   13200.000,  22284.5191,           14438.6074,            -122.3892,
   13260.000,  22209.8247,           14550.6735,            -311.9082,
   13320.000,  22133.4279,           14661.6242,            -501.4033,
