C:/Users/IFT/Documents/SOAP Scenarios/Crosslink Scenario Data/GPS BIIRM-1.txt
2017/12/21 00:05:27.7500 UTC

Generated: Fri Apr 13 14:48:12 2018,
Start: 2017/11/21 00:05:27.75, Stop: 2017/12/22 00:05:27.75,
TIME_UNITS,     pos-X,              pox-Y,              pos-Z,
SECONDS,        km,                 km,                 km,      -0.000, -20720.2916,          -14915.8356,           -7421.5948,
      60.000, -20773.6432,          -14926.6631,           -7238.6809,
     120.000, -20825.7128,          -14937.0975,           -7055.2141,
     180.000, -20876.5004,          -14947.1267,           -6871.2082,
     240.000, -20926.0063,          -14956.7384,           -6686.6770,
     300.000, -20974.2307,          -14965.9207,           -6501.6346,
     360.000, -21021.1743,          -14974.6614,           -6316.0949,
     420.000, -21066.8378,          -14982.9485,           -6130.0719,
     480.000, -21111.2221,          -14990.7698,           -5943.5798,
     540.000, -21154.3282,          -14998.1135,           -5756.6327,
     600.000, -21196.1575,          -15004.9675,           -5569.2447,
     660.000, -21236.7113,          -15011.3200,           -5381.4302,
     720.000, -21275.9913,          -15017.1591,           -5193.2032,
     780.000, -21313.9992,          -15022.4729,           -5004.5782,
     840.000, -21350.7370,          -15027.2496,           -4815.5694,
     900.000, -21386.2068,          -15031.4776,           -4626.1914,
     960.000, -21420.4110,          -15035.1451,           -4436.4583,
    1020.000, -21453.3519,          -15038.2405,           -4246.3848,
    1080.000, -21485.0324,          -15040.7522,           -4055.9853,
    1140.000, -21515.4551,          -15042.6687,           -3865.2744,
    1200.000, -21544.6230,          -15043.9786,           -3674.2665,
    1260.000, -21572.5394,          -15044.6704,           -3482.9762,
    1320.000, -21599.2076,          -15044.7328,           -3291.4183,
    1380.000, -21624.6311,          -15044.1546,           -3099.6073,
    1440.000, -21648.8135,          -15042.9244,           -2907.5578,
    1500.000, -21671.7587,          -15041.0313,           -2715.2847,
    1560.000, -21693.4707,          -15038.4642,           -2522.8026,
    1620.000, -21713.9537,          -15035.2120,           -2330.1263,
    1680.000, -21733.2120,          -15031.2639,           -2137.2706,
    1740.000, -21751.2501,          -15026.6090,           -1944.2503,
    1800.000, -21768.0728,          -15021.2367,           -1751.0801,
    1860.000, -21783.6848,          -15015.1362,           -1557.7749,
    1920.000, -21798.0911,          -15008.2969,           -1364.3497,
    1980.000, -21811.2970,          -15000.7085,           -1170.8192,
    2040.000, -21823.3077,          -14992.3604,            -977.1984,
    2100.000, -21834.1287,          -14983.2424,            -783.5022,
    2160.000, -21843.7657,          -14973.3444,            -589.7455,
    2220.000, -21852.2244,          -14962.6560,            -395.9433,
    2280.000, -21859.5109,          -14951.1675,            -202.1105,
    2340.000, -21865.6312,          -14938.8688,              -8.2621,
    2400.000, -21870.5915,          -14925.7501,             185.5870,
    2460.000, -21874.3984,          -14911.8018,             379.4217,
    2520.000, -21877.0584,          -14897.0142,             573.2270,
    2580.000, -21878.5783,          -14881.3778,             766.9880,
    2640.000, -21878.9648,          -14864.8834,             960.6897,
    2700.000, -21878.2250,          -14847.5214,            1154.3169,
    2760.000, -21876.3661,          -14829.2830,            1347.8548,
    2820.000, -21873.3955,          -14810.1589,            1541.2883,
    2880.000, -21869.3204,          -14790.1403,            1734.6024,
    2940.000, -21864.1487,          -14769.2184,            1927.7821,
    3000.000, -21857.8880,          -14747.3845,            2120.8123,
    3060.000, -21850.5462,          -14724.6301,            2313.6781,
    3120.000, -21842.1313,          -14700.9466,            2506.3644,
    3180.000, -21832.6515,          -14676.3259,            2698.8562,
    3240.000, -21822.1152,          -14650.7598,            2891.1385,
    3300.000, -21810.5306,          -14624.2401,            3083.1965,
    3360.000, -21797.9065,          -14596.7590,            3275.0149,
    3420.000, -21784.2515,          -14568.3087,            3466.5790,
    3480.000, -21769.5744,          -14538.8816,            3657.8738,
    3540.000, -21753.8842,          -14508.4702,            3848.8842,
    3600.000, -21737.1900,          -14477.0671,            4039.5954,
    3660.000, -21719.5009,          -14444.6650,            4229.9925,
    3720.000, -21700.8264,          -14411.2570,            4420.0605,
    3780.000, -21681.1759,          -14376.8360,            4609.7846,
    3840.000, -21660.5589,          -14341.3953,            4799.1499,
    3900.000, -21638.9852,          -14304.9282,            4988.1416,
    3960.000, -21616.4646,          -14267.4283,            5176.7448,
    4020.000, -21593.0069,          -14228.8891,            5364.9448,
    4080.000, -21568.6223,          -14189.3046,            5552.7268,
    4140.000, -21543.3208,          -14148.6686,            5740.0759,
    4200.000, -21517.1127,          -14106.9752,            5926.9776,
    4260.000, -21490.0085,          -14064.2188,            6113.4172,
    4320.000, -21462.0186,          -14020.3937,            6299.3798,
    4380.000, -21433.1534,          -13975.4945,            6484.8510,
    4440.000, -21403.4239,          -13929.5161,            6669.8160,
    4500.000, -21372.8406,          -13882.4532,            6854.2604,
    4560.000, -21341.4144,          -13834.3009,            7038.1696,
    4620.000, -21309.1565,          -13785.0546,            7221.5291,
    4680.000, -21276.0777,          -13734.7095,            7404.3244,
    4740.000, -21242.1893,          -13683.2612,            7586.5411,
    4800.000, -21207.5025,          -13630.7055,            7768.1648,
    4860.000, -21172.0287,          -13577.0382,            7949.1811,
    4920.000, -21135.7792,          -13522.2554,            8129.5758,
