C:/Users/IFT/Documents/SOAP Scenarios/Crosslink Scenario Data/Orbit Information_ECI/GPS BIIRM-5.txt
2017/12/21 00:05:27.7500 UTC

Generated: Mon Apr 30 11:55:25 2018,
Start: 2017/12/11 00:05:27.75, Stop: 2017/12/22 00:05:27.75,
TIME_UNITS,     pos-X,              pox-Y,              pos-Z,
SECONDS,        km,                 km,                 km,
      -0.000,  -3273.3685,           15361.8807,           21399.3991,
      60.000,  -3472.7750,           15251.9330,           21446.6424,
     120.000,  -3671.9152,           15140.8154,           21492.2404,
     180.000,  -3870.7738,           15028.5366,           21536.1897,
     240.000,  -4069.3354,           14915.1052,           21578.4869,
     300.000,  -4267.5850,           14800.5298,           21619.1287,
     360.000,  -4465.5073,           14684.8192,           21658.1121,
     420.000,  -4663.0870,           14567.9824,           21695.4341,
     480.000,  -4860.3092,           14450.0283,           21731.0918,
     540.000,  -5057.1586,           14330.9659,           21765.0826,
     600.000,  -5253.6201,           14210.8044,           21797.4038,
     660.000,  -5449.6787,           14089.5531,           21828.0529,
     720.000,  -5645.3194,           13967.2212,           21857.0277,
     780.000,  -5840.5272,           13843.8182,           21884.3259,
     840.000,  -6035.2870,           13719.3534,           21909.9454,
     900.000,  -6229.5840,           13593.8365,           21933.8843,
     960.000,  -6423.4032,           13467.2772,           21956.1408,
    1020.000,  -6616.7298,           13339.6850,           21976.7132,
    1080.000,  -6809.5490,           13211.0698,           21995.5999,
    1140.000,  -7001.8461,           13081.4416,           22012.7995,
    1200.000,  -7193.6061,           12950.8101,           22028.3107,
    1260.000,  -7384.8146,           12819.1855,           22042.1323,
    1320.000,  -7575.4567,           12686.5779,           22054.2633,
    1380.000,  -7765.5179,           12552.9975,           22064.7028,
    1440.000,  -7954.9836,           12418.4544,           22073.4499,
    1500.000,  -8143.8394,           12282.9591,           22080.5041,
    1560.000,  -8332.0706,           12146.5218,           22085.8647,
    1620.000,  -8519.6629,           12009.1532,           22089.5315,
    1680.000,  -8706.6020,           11870.8638,           22091.5041,
    1740.000,  -8892.8734,           11731.6640,           22091.7825,
    1800.000,  -9078.4630,           11591.5648,           22090.3665,
    1860.000,  -9263.3565,           11450.5767,           22087.2564,
    1920.000,  -9447.5396,           11308.7106,           22082.4524,
    1980.000,  -9630.9984,           11165.9775,           22075.9549,
    2040.000,  -9813.7187,           11022.3882,           22067.7643,
    2100.000,  -9995.6866,           10877.9537,           22057.8815,
    2160.000, -10176.8881,           10732.6852,           22046.3070,
    2220.000, -10357.3092,           10586.5939,           22033.0419,
    2280.000, -10536.9363,           10439.6908,           22018.0871,
    2340.000, -10715.7555,           10291.9873,           22001.4439,
    2400.000, -10893.7532,           10143.4948,           21983.1135,
    2460.000, -11070.9156,            9994.2246,           21963.0974,
    2520.000, -11247.2293,            9844.1881,           21941.3970,
    2580.000, -11422.6806,            9693.3969,           21918.0142,
    2640.000, -11597.2563,            9541.8626,           21892.9507,
    2700.000, -11770.9428,            9389.5967,           21866.2084,
    2760.000, -11943.7269,            9236.6110,           21837.7894,
    2820.000, -12115.5954,            9082.9172,           21807.6959,
    2880.000, -12286.5350,            8928.5271,           21775.9303,
    2940.000, -12456.5328,            8773.4525,           21742.4950,
    3000.000, -12625.5757,            8617.7053,           21707.3926,
    3060.000, -12793.6506,            8461.2976,           21670.6258,
    3120.000, -12960.7449,            8304.2411,           21632.1974,
    3180.000, -13126.8455,            8146.5482,           21592.1104,
    3240.000, -13291.9400,            7988.2307,           21550.3678,
    3300.000, -13456.0155,            7829.3009,           21506.9730,
    3360.000, -13619.0595,            7669.7709,           21461.9293,
    3420.000, -13781.0596,            7509.6530,           21415.2401,
    3480.000, -13942.0034,            7348.9595,           21366.9091,
    3540.000, -14101.8784,            7187.7027,           21316.9399,
    3600.000, -14260.6726,            7025.8949,           21265.3364,
    3660.000, -14418.3736,            6863.5486,           21212.1026,
    3720.000, -14574.9695,            6700.6763,           21157.2425,
    3780.000, -14730.4482,            6537.2903,           21100.7605,
    3840.000, -14884.7979,            6373.4033,           21042.6609,
    3900.000, -15038.0068,            6209.0278,           20982.9481,
    3960.000, -15190.0630,            6044.1764,           20921.6268,
    4020.000, -15340.9550,            5878.8617,           20858.7016,
    4080.000, -15490.6712,            5713.0965,           20794.1774,
    4140.000, -15639.2002,            5546.8934,           20728.0592,
    4200.000, -15786.5306,            5380.2652,           20660.3520,
    4260.000, -15932.6511,            5213.2247,           20591.0611,
    4320.000, -16077.5505,            5045.7846,           20520.1919,
    4380.000, -16221.2177,            4877.9578,           20447.7496,
    4440.000, -16363.6418,            4709.7573,           20373.7400,
    4500.000, -16504.8118,            4541.1957,           20298.1687,
    4560.000, -16644.7170,            4372.2862,           20221.0416,
    4620.000, -16783.3467,            4203.0416,           20142.3645,
    4680.000, -16920.6901,            4033.4749,           20062.1435,
    4740.000, -17056.7369,            3863.5991,           19980.3849,
    4800.000, -17191.4766,            3693.4273,           19897.0947,
    4860.000, -17324.8989,            3522.9724,           19812.2796,
    4920.000, -17456.9936,            3352.2476,           19725.9460,
    4980.000, -17587.7506,            3181.2659,           19638.1005,
    5040.000, -17717.1599,            3010.0405,           19548.7498,
    5100.000, -17845.2116,            2838.5844,           19457.9010,
    5160.000, -17971.8959,            2666.9108,           19365.5608,
    5220.000, -18097.2031,            2495.0328,           19271.7365,
    5280.000, -18221.1236,            2322.9637,           19176.4353,
    5340.000, -18343.6480,            2150.7166,           19079.6644,
    5400.000, -18464.7669,            1978.3047,           18981.4313,
    5460.000, -18584.4710,            1805.7413,           18881.7436,
    5520.000, -18702.7511,            1633.0395,           18780.6088,
    5580.000, -18819.5983,            1460.2125,           18678.0349,
    5640.000, -18935.0036,            1287.2738,           18574.0296,
    5700.000, -19048.9582,            1114.2364,           18468.6009,
    5760.000, -19161.4533,             941.1136,           18361.7570,
    5820.000, -19272.4803,             767.9187,           18253.5061,
    5880.000, -19382.0309,             594.6651,           18143.8564,
    5940.000, -19490.0965,             421.3658,           18032.8164,
    6000.000, -19596.6690,             248.0343,           17920.3946,
    6060.000, -19701.7402,              74.6838,           17806.5997,
    6120.000, -19805.3020,             -98.6724,           17691.4403,
    6180.000, -19907.3466,            -272.0210,           17574.9254,
    6240.000, -20007.8661,            -445.3488,           17457.0638,
    6300.000, -20106.8530,            -618.6425,           17337.8647,
    6360.000, -20204.2995,            -791.8888,           17217.3371,
    6420.000, -20300.1983,            -965.0744,           17095.4904,
    6480.000, -20394.5421,           -1138.1861,           16972.3339,
    6540.000, -20487.3236,           -1311.2105,           16847.8769,
    6600.000, -20578.5358,           -1484.1346,           16722.1292,
    6660.000, -20668.1716,           -1656.9449,           16595.1003,
    6720.000, -20756.2243,           -1829.6283,           16466.8000,
    6780.000, -20842.6871,           -2002.1716,           16337.2381,
    6840.000, -20927.5535,           -2174.5615,           16206.4246,
    6900.000, -21010.8168,           -2346.7848,           16074.3695,
    6960.000, -21092.4709,           -2518.8283,           15941.0830,
    7020.000, -21172.5094,           -2690.6789,           15806.5753,
    7080.000, -21250.9263,           -2862.3235,           15670.8566,
    7140.000, -21327.7155,           -3033.7488,           15533.9375,
    7200.000, -21402.8712,           -3204.9417,           15395.8283,
    7260.000, -21476.3877,           -3375.8891,           15256.5398,
    7320.000, -21548.2594,           -3546.5780,           15116.0826,
    7380.000, -21618.4807,           -3716.9953,           14974.4675,
    7440.000, -21687.0464,           -3887.1278,           14831.7053,
    7500.000, -21753.9512,           -4056.9627,           14687.8070,
    7560.000, -21819.1899,           -4226.4869,           14542.7836,
    7620.000, -21882.7577,           -4395.6874,           14396.6462,
    7680.000, -21944.6496,           -4564.5512,           14249.4062,
    7740.000, -22004.8611,           -4733.0655,           14101.0747,
    7800.000, -22063.3873,           -4901.2173,           13951.6631,
    7860.000, -22120.2240,           -5068.9938,           13801.1829,
    7920.000, -22175.3668,           -5236.3820,           13649.6456,
    7980.000, -22228.8115,           -5403.3693,           13497.0629,
    8040.000, -22280.5540,           -5569.9429,           13343.4464,
    8100.000, -22330.5903,           -5736.0899,           13188.8080,
    8160.000, -22378.9167,           -5901.7976,           13033.1594,
    8220.000, -22425.5296,           -6067.0534,           12876.5127,
    8280.000, -22470.4252,           -6231.8447,           12718.8798,
    8340.000, -22513.6003,           -6396.1588,           12560.2728,
    8400.000, -22555.0515,           -6559.9831,           12400.7040,
    8460.000, -22594.7758,           -6723.3051,           12240.1854,
    8520.000, -22632.7700,           -6886.1123,           12078.7294,
    8580.000, -22669.0313,           -7048.3923,           11916.3484,
    8640.000, -22703.5570,           -7210.1326,           11753.0549,
    8700.000, -22736.3443,           -7371.3209,           11588.8614,
    8760.000, -22767.3910,           -7531.9447,           11423.7803,
    8820.000, -22796.6945,           -7691.9919,           11257.8245,
    8880.000, -22824.2526,           -7851.4502,           11091.0066,
    8940.000, -22850.0634,           -8010.3074,           10923.3394,
    9000.000, -22874.1247,           -8168.5513,           10754.8358,
    9060.000, -22896.4349,           -8326.1699,           10585.5086,
    9120.000, -22916.9922,           -8483.1510,           10415.3709,
    9180.000, -22935.7950,           -8639.4826,           10244.4357,
    9240.000, -22952.8421,           -8795.1529,           10072.7161,
    9300.000, -22968.1320,           -8950.1498,            9900.2252,
    9360.000, -22981.6636,           -9104.4616,            9726.9762,
    9420.000, -22993.4359,           -9258.0764,            9552.9825,
    9480.000, -23003.4481,           -9410.9825,            9378.2574,
    9540.000, -23011.6994,           -9563.1681,            9202.8142,
    9600.000, -23018.1891,           -9714.6218,            9026.6664,
    9660.000, -23022.9169,           -9865.3317,            8849.8276,
    9720.000, -23025.8824,          -10015.2865,            8672.3111,
    9780.000, -23027.0853,          -10164.4747,            8494.1307,
    9840.000, -23026.5256,          -10312.8849,            8315.3000,
    9900.000, -23024.2034,          -10460.5056,            8135.8327,
    9960.000, -23020.1189,          -10607.3257,            7955.7425,
   10020.000, -23014.2724,          -10753.3338,            7775.0433,
   10080.000, -23006.6644,          -10898.5189,            7593.7489,
   10140.000, -22997.2954,          -11042.8698,            7411.8731,
   10200.000, -22986.1663,          -11186.3755,            7229.4299,
   10260.000, -22973.2779,          -11329.0250,            7046.4332,
   10320.000, -22958.6312,          -11470.8074,            6862.8972,
   10380.000, -22942.2273,          -11611.7119,            6678.8358,
   10440.000, -22924.0676,          -11751.7277,            6494.2631,
   10500.000, -22904.1534,          -11890.8441,            6309.1933,
   10560.000, -22882.4863,          -12029.0505,            6123.6406,
   10620.000, -22859.0680,          -12166.3362,            5937.6191,
   10680.000, -22833.9003,          -12302.6908,            5751.1431,
   10740.000, -22806.9851,          -12438.1039,            5564.2269,
   10800.000, -22778.3246,          -12572.5652,            5376.8848,
   10860.000, -22747.9208,          -12706.0643,            5189.1311,
   10920.000, -22715.7763,          -12838.5910,            5000.9803,
   10980.000, -22681.8934,          -12970.1352,            4812.4467,
