C:/Users/IFT/Documents/SOAP Scenarios/Crosslink Scenario Data/Orbit Information_ECI/GPS BIIF-2.txt
2017/12/21 00:05:27.7500 UTC

Generated: Mon Apr 30 11:42:42 2018,
Start: 2017/12/11 00:05:27.75, Stop: 2017/12/22 00:05:27.75,
TIME_UNITS,     pos-X,              pox-Y,              pos-Z,
SECONDS,        km,                 km,                 km,
      -0.000,  10603.4775,          -20520.1045,          -13485.3452,
      60.000,  10697.0199,          -20371.8001,          -13635.4512,
     120.000,  10789.7602,          -20221.9678,          -13784.5344,
     180.000,  10881.6913,          -20070.6190,          -13932.5836,
     240.000,  10972.8063,          -19917.7650,          -14079.5878,
     300.000,  11063.0984,          -19763.4172,          -14225.5358,
     360.000,  11152.5608,          -19607.5872,          -14370.4167,
     420.000,  11241.1868,          -19450.2867,          -14514.2197,
     480.000,  11328.9697,          -19291.5274,          -14656.9340,
     540.000,  11415.9030,          -19131.3213,          -14798.5487,
     600.000,  11501.9801,          -18969.6804,          -14939.0534,
     660.000,  11587.1946,          -18806.6167,          -15078.4374,
     720.000,  11671.5400,          -18642.1424,          -15216.6903,
     780.000,  11755.0099,          -18476.2700,          -15353.8017,
     840.000,  11837.5983,          -18309.0117,          -15489.7612,
     900.000,  11919.2987,          -18140.3802,          -15624.5587,
     960.000,  12000.1051,          -17970.3879,          -15758.1840,
    1020.000,  12080.0114,          -17799.0478,          -15890.6271,
    1080.000,  12159.0116,          -17626.3725,          -16021.8780,
    1140.000,  12237.0997,          -17452.3750,          -16151.9268,
    1200.000,  12314.2698,          -17277.0682,          -16280.7637,
    1260.000,  12390.5161,          -17100.4655,          -16408.3790,
    1320.000,  12465.8330,          -16922.5798,          -16534.7632,
    1380.000,  12540.2146,          -16743.4246,          -16659.9066,
    1440.000,  12613.6554,          -16563.0132,          -16783.8000,
    1500.000,  12686.1498,          -16381.3591,          -16906.4338,
    1560.000,  12757.6924,          -16198.4759,          -17027.7989,
    1620.000,  12828.2778,          -16014.3773,          -17147.8861,
    1680.000,  12897.9006,          -15829.0770,          -17266.6863,
    1740.000,  12966.5556,          -15642.5890,          -17384.1906,
    1800.000,  13034.2375,          -15454.9270,          -17500.3902,
    1860.000,  13100.9413,          -15266.1053,          -17615.2761,
    1920.000,  13166.6618,          -15076.1379,          -17728.8398,
    1980.000,  13231.3942,          -14885.0389,          -17841.0726,
    2040.000,  13295.1335,          -14692.8227,          -17951.9661,
    2100.000,  13357.8749,          -14499.5037,          -18061.5119,
    2160.000,  13419.6136,          -14305.0963,          -18169.7016,
    2220.000,  13480.3449,          -14109.6150,          -18276.5271,
    2280.000,  13540.0642,          -13913.0745,          -18381.9803,
    2340.000,  13598.7670,          -13715.4895,          -18486.0532,
    2400.000,  13656.4488,          -13516.8746,          -18588.7378,
    2460.000,  13713.1052,          -13317.2449,          -18690.0265,
    2520.000,  13768.7319,          -13116.6152,          -18789.9114,
    2580.000,  13823.3246,          -12915.0004,          -18888.3851,
    2640.000,  13876.8792,          -12712.4158,          -18985.4400,
    2700.000,  13929.3917,          -12508.8764,          -19081.0687,
    2760.000,  13980.8579,          -12304.3975,          -19175.2640,
    2820.000,  14031.2739,          -12098.9943,          -19268.0186,
    2880.000,  14080.6360,          -11892.6823,          -19359.3256,
    2940.000,  14128.9402,          -11685.4768,          -19449.1780,
    3000.000,  14176.1829,          -11477.3934,          -19537.5688,
    3060.000,  14222.3605,          -11268.4476,          -19624.4913,
    3120.000,  14267.4694,          -11058.6550,          -19709.9390,
    3180.000,  14311.5062,          -10848.0315,          -19793.9052,
    3240.000,  14354.4674,          -10636.5926,          -19876.3836,
    3300.000,  14396.3497,          -10424.3544,          -19957.3677,
    3360.000,  14437.1499,          -10211.3325,          -20036.8515,
    3420.000,  14476.8649,           -9997.5431,          -20114.8288,
    3480.000,  14515.4915,           -9783.0020,          -20191.2936,
    3540.000,  14553.0268,           -9567.7255,          -20266.2400,
    3600.000,  14589.4678,           -9351.7295,          -20339.6622,
    3660.000,  14624.8117,           -9135.0303,          -20411.5547,
    3720.000,  14659.0558,           -8917.6440,          -20481.9118,
    3780.000,  14692.1974,           -8699.5871,          -20550.7282,
    3840.000,  14724.2338,           -8480.8758,          -20617.9984,
