C:/Users/IFT/Documents/SOAP Scenarios/Crosslink Scenario Data/GPS BIIF-8.txt
2017/12/21 00:05:27.7500 UTC

Generated: Fri Apr 13 14:33:32 2018,
Start: 2017/11/21 00:05:27.75, Stop: 2017/12/22 00:05:27.75,
TIME_UNITS,     pos-X,              pox-Y,              pos-Z,
SECONDS,        km,                 km,                 km,
      -0.000, -13632.1002,           10648.6407,          -20156.5925,
      60.000, -13618.8162,           10801.5697,          -20084.3456,
     120.000, -13606.0862,           10953.9923,          -20010.5608,
     180.000, -13593.9066,           11105.8950,          -19935.2437,
     240.000, -13582.2734,           11257.2642,          -19858.4002,
     300.000, -13571.1826,           11408.0866,          -19780.0361,
     360.000, -13560.6300,           11558.3487,          -19700.1575,
     420.000, -13550.6113,           11708.0373,          -19618.7706,
     480.000, -13541.1220,           11857.1390,          -19535.8816,
     540.000, -13532.1575,           12005.6409,          -19451.4968,
     600.000, -13523.7130,           12153.5298,          -19365.6229,
     660.000, -13515.7836,           12300.7926,          -19278.2663,
     720.000, -13508.3642,           12447.4166,          -19189.4338,
     780.000, -13501.4496,           12593.3887,          -19099.1322,
     840.000, -13495.0345,           12738.6964,          -19007.3685,
     900.000, -13489.1135,           12883.3269,          -18914.1498,
     960.000, -13483.6808,           13027.2677,          -18819.4831,
    1020.000, -13478.7308,           13170.5062,          -18723.3758,
    1080.000, -13474.2575,           13313.0301,          -18625.8353,
    1140.000, -13470.2549,           13454.8270,          -18526.8691,
    1200.000, -13466.7169,           13595.8847,          -18426.4847,
    1260.000, -13463.6371,           13736.1912,          -18324.6899,
    1320.000, -13461.0092,           13875.7345,          -18221.4924,
    1380.000, -13458.8265,           14014.5025,          -18116.9003,
    1440.000, -13457.0824,           14152.4836,          -18010.9216,
    1500.000, -13455.7700,           14289.6659,          -17903.5643,
    1560.000, -13454.8825,           14426.0380,          -17794.8368,
    1620.000, -13454.4127,           14561.5882,          -17684.7474,
    1680.000, -13454.3535,           14696.3054,          -17573.3046,
    1740.000, -13454.6975,           14830.1780,          -17460.5168,
    1800.000, -13455.4373,           14963.1951,          -17346.3928,
    1860.000, -13456.5653,           15095.3456,          -17230.9413,
    1920.000, -13458.0739,           15226.6185,          -17114.1712,
    1980.000, -13459.9553,           15357.0031,          -16996.0914,
    2040.000, -13462.2016,           15486.4886,          -16876.7110,
    2100.000, -13464.8047,           15615.0646,          -16756.0392,
    2160.000, -13467.7565,           15742.7205,          -16634.0853,
    2220.000, -13471.0488,           15869.4460,          -16510.8585,
    2280.000, -13474.6732,           15995.2310,          -16386.3683,
    2340.000, -13478.6212,           16120.0655,          -16260.6243,
    2400.000, -13482.8843,           16243.9393,          -16133.6362,
    2460.000, -13487.4538,           16366.8429,          -16005.4136,
    2520.000, -13492.3210,           16488.7664,          -15875.9664,
    2580.000, -13497.4769,           16609.7004,          -15745.3046,
    2640.000, -13502.9126,           16729.6355,          -15613.4381,
    2700.000, -13508.6190,           16848.5624,          -15480.3770,
    2760.000, -13514.5869,           16966.4720,          -15346.1317,
    2820.000, -13520.8071,           17083.3552,          -15210.7123,
