C:/Users/IFT/Documents/SOAP Scenarios/Crosslink Scenario Data/GPS BIIRM-3.txt
2017/12/21 00:05:27.7500 UTC

Generated: Fri Apr 13 14:49:43 2018,
Start: 2017/11/21 00:05:27.75, Stop: 2017/12/22 00:05:27.75,
TIME_UNITS,     pos-X,              pox-Y,              pos-Z,
SECONDS,        km,                 km,                 km,      -0.000,  10947.6532,          -14943.0210,          -18937.4825,
      60.000,  10926.6843,          -15086.8737,          -18837.2627,
     120.000,  10906.3372,          -15230.0320,          -18735.5891,
     180.000,  10886.6071,          -15372.4820,          -18632.4697,
     240.000,  10867.4890,          -15514.2106,          -18527.9128,
     300.000,  10848.9777,          -15655.2042,          -18421.9266,
     360.000,  10831.0680,          -15795.4495,          -18314.5195,
     420.000,  10813.7545,          -15934.9336,          -18205.7001,
     480.000,  10797.0316,          -16073.6431,          -18095.4770,
     540.000,  10780.8934,          -16211.5653,          -17983.8589,
     600.000,  10765.3343,          -16348.6871,          -17870.8546,
     660.000,  10750.3481,          -16484.9958,          -17756.4731,
     720.000,  10735.9287,          -16620.4788,          -17640.7234,
     780.000,  10722.0697,          -16755.1235,          -17523.6146,
     840.000,  10708.7647,          -16888.9173,          -17405.1560,
     900.000,  10696.0072,          -17021.8481,          -17285.3570,
     960.000,  10683.7904,          -17153.9035,          -17164.2269,
    1020.000,  10672.1073,          -17285.0714,          -17041.7753,
    1080.000,  10660.9511,          -17415.3398,          -16918.0120,
    1140.000,  10650.3146,          -17544.6968,          -16792.9465,
    1200.000,  10640.1904,          -17673.1307,          -16666.5888,
    1260.000,  10630.5713,          -17800.6298,          -16538.9489,
    1320.000,  10621.4495,          -17927.1825,          -16410.0366,
    1380.000,  10612.8176,          -18052.7776,          -16279.8622,
    1440.000,  10604.6677,          -18177.4037,          -16148.4359,
    1500.000,  10596.9918,          -18301.0496,          -16015.7679,
    1560.000,  10589.7820,          -18423.7044,          -15881.8688,
    1620.000,  10583.0300,          -18545.3572,          -15746.7490,
    1680.000,  10576.7276,          -18665.9971,          -15610.4191,
    1740.000,  10570.8663,          -18785.6137,          -15472.8898,
    1800.000,  10565.4377,          -18904.1965,          -15334.1718,
    1860.000,  10560.4331,          -19021.7350,          -15194.2760,
    1920.000,  10555.8437,          -19138.2191,          -15053.2133,
    1980.000,  10551.6607,          -19253.6387,          -14910.9949,
    2040.000,  10547.8751,          -19367.9840,          -14767.6317,
    2100.000,  10544.4777,          -19481.2451,          -14623.1350,
    2160.000,  10541.4595,          -19593.4125,          -14477.5161,
    2220.000,  10538.8111,          -19704.4765,          -14330.7863,
    2280.000,  10536.5232,          -19814.4280,          -14182.9571,
    2340.000,  10534.5861,          -19923.2577,          -14034.0400,
    2400.000,  10532.9903,          -20030.9566,          -13884.0466,
    2460.000,  10531.7261,          -20137.5159,          -13732.9887,
    2520.000,  10530.7836,          -20242.9267,          -13580.8779,
    2580.000,  10530.1531,          -20347.1806,          -13427.7261,
    2640.000,  10529.8245,          -20450.2691,          -13273.5453,
    2700.000,  10529.7877,          -20552.1840,          -13118.3473,
    2760.000,  10530.0326,          -20652.9171,          -12962.1443,
    2820.000,  10530.5489,          -20752.4605,          -12804.9485,
    2880.000,  10531.3263,          -20850.8066,          -12646.7720,
    2940.000,  10532.3543,          -20947.9475,          -12487.6270,
    3000.000,  10533.6225,          -21043.8760,          -12327.5261,
    3060.000,  10535.1203,          -21138.5847,          -12166.4815,
    3120.000,  10536.8370,          -21232.0664,          -12004.5058,
    3180.000,  10538.7620,          -21324.3143,          -11841.6115,
    3240.000,  10540.8843,          -21415.3216,          -11677.8112,
    3300.000,  10543.1932,          -21505.0816,          -11513.1177,
    3360.000,  10545.6777,          -21593.5879,          -11347.5436,
    3420.000,  10548.3268,          -21680.8341,          -11181.1018,
    3480.000,  10551.1294,          -21766.8143,          -11013.8052,
    3540.000,  10554.0744,          -21851.5224,          -10845.6666,
    3600.000,  10557.1507,          -21934.9527,          -10676.6992,
    3660.000,  10560.3469,          -22017.0997,          -10506.9158,
    3720.000,  10563.6518,          -22097.9578,          -10336.3298,
    3780.000,  10567.0540,          -22177.5218,          -10164.9541,
    3840.000,  10570.5422,          -22255.7867,           -9992.8021,
    3900.000,  10574.1048,          -22332.7476,           -9819.8870,
    3960.000,  10577.7303,          -22408.3998,           -9646.2221,
    4020.000,  10581.4073,          -22482.7387,           -9471.8209,
    4080.000,  10585.1241,          -22555.7600,           -9296.6968,
    4140.000,  10588.8692,          -22627.4594,           -9120.8632,
    4200.000,  10592.6308,          -22697.8331,           -8944.3337,
    4260.000,  10596.3972,          -22766.8771,           -8767.1218,
