C:/Users/IFT/Documents/SOAP Scenarios/Crosslink Scenario Data/Orbit Information_ECI/GPS BIIF-3.txt
2017/12/21 00:05:27.7500 UTC

Generated: Mon Apr 30 11:43:09 2018,
Start: 2017/12/11 00:05:27.75, Stop: 2017/12/22 00:05:27.75,
TIME_UNITS,     pos-X,              pox-Y,              pos-Z,
SECONDS,        km,                 km,                 km,
      -0.000, -11607.8528,           18441.1612,          -15446.3204,
      60.000, -11698.5071,           18273.0618,          -15576.5033,
     120.000, -11788.2804,           18103.5864,          -15705.5131,
     180.000, -11877.1660,           17932.7476,          -15833.3399,
     240.000, -11965.1571,           17760.5583,          -15959.9740,
     300.000, -12052.2471,           17587.0313,          -16085.4058,
     360.000, -12138.4293,           17412.1797,          -16209.6260,
     420.000, -12223.6973,           17236.0166,          -16332.6249,
     480.000, -12308.0445,           17058.5552,          -16454.3934,
     540.000, -12391.4646,           16879.8088,          -16574.9221,
     600.000, -12473.9512,           16699.7908,          -16694.2020,
     660.000, -12555.4981,           16518.5147,          -16812.2239,
     720.000, -12636.0990,           16335.9941,          -16928.9790,
     780.000, -12715.7479,           16152.2427,          -17044.4583,
     840.000, -12794.4387,           15967.2743,          -17158.6531,
     900.000, -12872.1655,           15781.1026,          -17271.5547,
     960.000, -12948.9222,           15593.7418,          -17383.1546,
    1020.000, -13024.7031,           15405.2057,          -17493.4441,
    1080.000, -13099.5024,           15215.5087,          -17602.4150,
    1140.000, -13173.3144,           15024.6648,          -17710.0590,
    1200.000, -13246.1334,           14832.6885,          -17816.3678,
    1260.000, -13317.9540,           14639.5941,          -17921.3333,
    1320.000, -13388.7706,           14445.3961,          -18024.9476,
    1380.000, -13458.5778,           14250.1090,          -18127.2027,
    1440.000, -13527.3704,           14053.7476,          -18228.0909,
    1500.000, -13595.1430,           13856.3265,          -18327.6044,
    1560.000, -13661.8905,           13657.8606,          -18425.7356,
    1620.000, -13727.6077,           13458.3647,          -18522.4771,
    1680.000, -13792.2897,           13257.8538,          -18617.8215,
    1740.000, -13855.9314,           13056.3431,          -18711.7614,
    1800.000, -13918.5280,           12853.8475,          -18804.2896,
    1860.000, -13980.0748,           12650.3823,          -18895.3991,
    1920.000, -14040.5669,           12445.9628,          -18985.0830,
    1980.000, -14099.9997,           12240.6044,          -19073.3342,
    2040.000, -14158.3687,           12034.3223,          -19160.1460,
    2100.000, -14215.6694,           11827.1323,          -19245.5119,
    2160.000, -14271.8974,           11619.0497,          -19329.4251,
    2220.000, -14327.0482,           11410.0902,          -19411.8793,
    2280.000, -14381.1178,           11200.2696,          -19492.8682,
    2340.000, -14434.1019,           10989.6035,          -19572.3854,
    2400.000, -14485.9963,           10778.1079,          -19650.4248,
    2460.000, -14536.7972,           10565.7986,          -19726.9805,
    2520.000, -14586.5006,           10352.6916,          -19802.0464,
    2580.000, -14635.1025,           10138.8028,          -19875.6169,
    2640.000, -14682.5994,            9924.1485,          -19947.6863,
    2700.000, -14728.9874,            9708.7446,          -20018.2488,
    2760.000, -14774.2629,            9492.6075,          -20087.2991,
    2820.000, -14818.4225,            9275.7534,          -20154.8319,
    2880.000, -14861.4627,            9058.1985,          -20220.8418,
    2940.000, -14903.3801,            8839.9593,          -20285.3238,
    3000.000, -14944.1715,            8621.0522,          -20348.2727,
    3060.000, -14983.8336,            8401.4936,          -20409.6838,
    3120.000, -15022.3634,            8181.3001,          -20469.5522,
    3180.000, -15059.7579,            7960.4883,          -20527.8733,
    3240.000, -15096.0140,            7739.0748,          -20584.6424,
    3300.000, -15131.1290,            7517.0763,          -20639.8551,
    3360.000, -15165.1000,            7294.5094,          -20693.5071,
    3420.000, -15197.9244,            7071.3911,          -20745.5942,
    3480.000, -15229.5996,            6847.7380,          -20796.1123,
    3540.000, -15260.1231,            6623.5670,          -20845.0573,
    3600.000, -15289.4924,            6398.8951,          -20892.4255,
    3660.000, -15317.7052,            6173.7391,          -20938.2130,
    3720.000, -15344.7592,            5948.1161,          -20982.4162,
    3780.000, -15370.6522,            5722.0431,          -21025.0317,
    3840.000, -15395.3823,            5495.5371,          -21066.0559,
    3900.000, -15418.9473,            5268.6153,          -21105.4857,
    3960.000, -15441.3453,            5041.2947,          -21143.3178,
    4020.000, -15462.5745,            4813.5925,          -21179.5493,
    4080.000, -15482.6333,            4585.5259,          -21214.1771,
    4140.000, -15501.5199,            4357.1121,          -21247.1986,
    4200.000, -15519.2327,            4128.3685,          -21278.6109,
    4260.000, -15535.7703,            3899.3122,          -21308.4115,
    4320.000, -15551.1313,            3669.9606,          -21336.5980,
    4380.000, -15565.3144,            3440.3310,          -21363.1681,
    4440.000, -15578.3184,            3210.4408,          -21388.1196,
    4500.000, -15590.1421,            2980.3073,          -21411.4503,
    4560.000, -15600.7846,            2749.9481,          -21433.1583,
    4620.000, -15610.2448,            2519.3804,          -21453.2417,
    4680.000, -15618.5219,            2288.6218,          -21471.6989,
    4740.000, -15625.6151,            2057.6897,          -21488.5282,
    4800.000, -15631.5238,            1826.6016,          -21503.7282,
    4860.000, -15636.2473,            1595.3751,          -21517.2975,
    4920.000, -15639.7851,            1364.0275,          -21529.2349,
    4980.000, -15642.1369,            1132.5766,          -21539.5392,
    5040.000, -15643.3022,             901.0397,          -21548.2095,
    5100.000, -15643.2809,             669.4344,          -21555.2448,
    5160.000, -15642.0728,             437.7784,          -21560.6446,
    5220.000, -15639.6779,             206.0892,          -21564.4080,
    5280.000, -15636.0960,             -25.6157,          -21566.5347,
    5340.000, -15631.3275,            -257.3186,          -21567.0242,
    5400.000, -15625.3725,            -489.0020,          -21565.8764,
    5460.000, -15618.2312,            -720.6483,          -21563.0910,
    5520.000, -15609.9041,            -952.2399,          -21558.6681,
    5580.000, -15600.3916,           -1183.7591,          -21552.6078,
    5640.000, -15589.6943,           -1415.1885,          -21544.9102,
    5700.000, -15577.8128,           -1646.5103,          -21535.5759,
    5760.000, -15564.7480,           -1877.7071,          -21524.6053,
    5820.000, -15550.5006,           -2108.7612,          -21511.9989,
    5880.000, -15535.0715,           -2339.6550,          -21497.7575,
    5940.000, -15518.4617,           -2570.3711,          -21481.8820,
    6000.000, -15500.6725,           -2800.8918,          -21464.3734,
    6060.000, -15481.7048,           -3031.1995,          -21445.2327,
    6120.000, -15461.5601,           -3261.2768,          -21424.4613,
    6180.000, -15440.2396,           -3491.1061,          -21402.0603,
    6240.000, -15417.7449,           -3720.6698,          -21378.0314,
    6300.000, -15394.0775,           -3949.9506,          -21352.3760,
    6360.000, -15369.2389,           -4178.9309,          -21325.0960,
    6420.000, -15343.2311,           -4407.5932,          -21296.1932,
    6480.000, -15316.0556,           -4635.9201,          -21265.6695,
    6540.000, -15287.7146,           -4863.8943,          -21233.5270,
    6600.000, -15258.2098,           -5091.4981,          -21199.7680,
    6660.000, -15227.5435,           -5318.7144,          -21164.3948,
    6720.000, -15195.7177,           -5545.5257,          -21127.4098,
    6780.000, -15162.7348,           -5771.9147,          -21088.8156,
    6840.000, -15128.5971,           -5997.8641,          -21048.6150,
    6900.000, -15093.3070,           -6223.3566,          -21006.8107,
    6960.000, -15056.8670,           -6448.3750,          -20963.4057,
    7020.000, -15019.2798,           -6672.9021,          -20918.4031,
    7080.000, -14980.5480,           -6896.9206,          -20871.8061,
    7140.000, -14940.6744,           -7120.4135,          -20823.6179,
    7200.000, -14899.6619,           -7343.3635,          -20773.8421,
    7260.000, -14857.5135,           -7565.7538,          -20722.4822,
    7320.000, -14814.2321,           -7787.5671,          -20669.5418,
    7380.000, -14769.8209,           -8008.7865,          -20615.0248,
    7440.000, -14724.2832,           -8229.3950,          -20558.9351,
    7500.000, -14677.6222,           -8449.3757,          -20501.2767,
    7560.000, -14629.8414,           -8668.7118,          -20442.0538,
    7620.000, -14580.9441,           -8887.3863,          -20381.2707,
    7680.000, -14530.9340,           -9105.3826,          -20318.9318,
    7740.000, -14479.8148,           -9322.6838,          -20255.0415,
    7800.000, -14427.5901,           -9539.2733,          -20189.6047,
    7860.000, -14374.2637,           -9755.1344,          -20122.6259,
    7920.000, -14319.8397,           -9970.2505,          -20054.1101,
    7980.000, -14264.3219,          -10184.6051,          -19984.0624,
    8040.000, -14207.7144,          -10398.1817,          -19912.4877,
    8100.000, -14150.0215,          -10610.9639,          -19839.3914,
    8160.000, -14091.2472,          -10822.9352,          -19764.7787,
    8220.000, -14031.3961,          -11034.0793,          -19688.6553,
    8280.000, -13970.4724,          -11244.3801,          -19611.0266,
    8340.000, -13908.4807,          -11453.8212,          -19531.8983,
    8400.000, -13845.4255,          -11662.3865,          -19451.2763,
    8460.000, -13781.3115,          -11870.0599,          -19369.1666,
    8520.000, -13716.1435,          -12076.8255,          -19285.5751,
    8580.000, -13649.9262,          -12282.6673,          -19200.5081,
    8640.000, -13582.6645,          -12487.5693,          -19113.9717,
    8700.000, -13514.3636,          -12691.5157,          -19025.9725,
    8760.000, -13445.0283,          -12894.4908,          -18936.5169,
    8820.000, -13374.6639,          -13096.4790,          -18845.6115,
    8880.000, -13303.2756,          -13297.4645,          -18753.2631,
    8940.000, -13230.8687,          -13497.4318,          -18659.4786,
    9000.000, -13157.4486,          -13696.3656,          -18564.2648,
    9060.000, -13083.0207,          -13894.2502,          -18467.6289,
    9120.000, -13007.5906,          -14091.0706,          -18369.5780,
    9180.000, -12931.1640,          -14286.8113,          -18270.1195,
    9240.000, -12853.7464,          -14481.4573,          -18169.2607,
    9300.000, -12775.3438,          -14674.9934,          -18067.0092,
    9360.000, -12695.9619,          -14867.4047,          -17963.3725,
    9420.000, -12615.6067,          -15058.6762,          -17858.3585,
    9480.000, -12534.2842,          -15248.7930,          -17751.9749,
    9540.000, -12452.0004,          -15437.7405,          -17644.2297,
    9600.000, -12368.7617,          -15625.5039,          -17535.1309,
    9660.000, -12284.5741,          -15812.0687,          -17424.6868,
    9720.000, -12199.4440,          -15997.4203,          -17312.9056,
    9780.000, -12113.3778,          -16181.5444,          -17199.7956,
