C:/Users/IFT/Documents/SOAP Scenarios/Crosslink Scenario Data/GPS BIIF-4.txt
2017/12/21 00:05:27.7500 UTC

Generated: Fri Apr 13 14:31:06 2018,
Start: 2017/11/21 00:05:27.75, Stop: 2017/12/22 00:05:27.75,
TIME_UNITS,     pos-X,              pox-Y,              pos-Z,
SECONDS,        km,                 km,                 km,
      -0.000,   1767.0341,           16648.6327,           20632.3219,
      60.000,   1907.7656,           16716.3598,           20563.4439,
     120.000,   2047.7939,           16784.3565,           20492.9927,
     180.000,   2187.1087,           16852.6128,           20420.9734,
     240.000,   2325.6995,           16921.1181,           20347.3914,
     300.000,   2463.5565,           16989.8621,           20272.2522,
     360.000,   2600.6695,           17058.8342,           20195.5612,
     420.000,   2737.0287,           17128.0236,           20117.3241,
     480.000,   2872.6244,           17197.4196,           20037.5467,
     540.000,   3007.4471,           17267.0114,           19956.2350,
     600.000,   3141.4873,           17336.7878,           19873.3949,
     660.000,   3274.7357,           17406.7380,           19789.0326,
     720.000,   3407.1831,           17476.8506,           19703.1543,
     780.000,   3538.8206,           17547.1145,           19615.7665,
     840.000,   3669.6393,           17617.5184,           19526.8756,
     900.000,   3799.6304,           17688.0507,           19436.4883,
     960.000,   3928.7853,           17758.6999,           19344.6112,
    1020.000,   4057.0956,           17829.4546,           19251.2513,
    1080.000,   4184.5531,           17900.3030,           19156.4154,
    1140.000,   4311.1496,           17971.2333,           19060.1107,
    1200.000,   4436.8770,           18042.2337,           18962.3444,
    1260.000,   4561.7276,           18113.2924,           18863.1237,
    1320.000,   4685.6937,           18184.3973,           18762.4562,
    1380.000,   4808.7677,           18255.5364,           18660.3492,
    1440.000,   4930.9423,           18326.6976,           18556.8105,
    1500.000,   5052.2102,           18397.8687,           18451.8478,
    1560.000,   5172.5643,           18469.0374,           18345.4690,
    1620.000,   5291.9979,           18540.1914,           18237.6821,
    1680.000,   5410.5040,           18611.3185,           18128.4952,
    1740.000,   5528.0761,           18682.4060,           18017.9164,
    1800.000,   5644.7079,           18753.4416,           17905.9541,
    1860.000,   5760.3929,           18824.4128,           17792.6167,
    1920.000,   5875.1252,           18895.3068,           17677.9127,
    1980.000,   5988.8988,           18966.1112,           17561.8507,
    2040.000,   6101.7078,           19036.8132,           17444.4396,
    2100.000,   6213.5467,           19107.4000,           17325.6881,
    2160.000,   6324.4100,           19177.8589,           17205.6051,
    2220.000,   6434.2925,           19248.1772,           17084.1999,
    2280.000,   6543.1891,           19318.3418,           16961.4814,
    2340.000,   6651.0947,           19388.3400,           16837.4590,
