C:/Users/IFT/Documents/SOAP Scenarios/Crosslink Scenario Data/Orbit Information_ECI/GPS BIIRM-3.txt
2017/12/21 00:05:27.7500 UTC

Generated: Mon Apr 30 11:53:58 2018,
Start: 2017/12/11 00:05:27.75, Stop: 2017/12/22 00:05:27.75,
TIME_UNITS,     pos-X,              pox-Y,              pos-Z,
SECONDS,        km,                 km,                 km,
      -0.000, -21405.7568,           14161.2825,            7031.0534,
      60.000, -21521.1533,           14078.8795,            6847.4464,
     120.000, -21634.9113,           13995.4047,            6663.3180,
     180.000, -21747.0224,           13910.8646,            6478.6823,
     240.000, -21857.4785,           13825.2657,            6293.5535,
     300.000, -21966.2713,           13738.6148,            6107.9456,
     360.000, -22073.3928,           13650.9186,            5921.8729,
     420.000, -22178.8352,           13562.1840,            5735.3497,
     480.000, -22282.5907,           13472.4179,            5548.3901,
     540.000, -22384.6517,           13381.6272,            5361.0086,
     600.000, -22485.0107,           13289.8191,            5173.2193,
     660.000, -22583.6604,           13197.0007,            4985.0367,
     720.000, -22680.5935,           13103.1792,            4796.4751,
     780.000, -22775.8029,           13008.3618,            4607.5490,
     840.000, -22869.2817,           12912.5561,            4418.2726,
     900.000, -22961.0230,           12815.7693,            4228.6605,
     960.000, -23051.0202,           12718.0090,            4038.7272,
    1020.000, -23139.2667,           12619.2828,            3848.4871,
    1080.000, -23225.7560,           12519.5983,            3657.9546,
    1140.000, -23310.4819,           12418.9632,            3467.1444,
    1200.000, -23393.4381,           12317.3854,            3276.0709,
    1260.000, -23474.6188,           12214.8726,            3084.7487,
    1320.000, -23554.0180,           12111.4328,            2893.1923,
    1380.000, -23631.6298,           12007.0741,            2701.4164,
    1440.000, -23707.4489,           11901.8043,            2509.4355,
    1500.000, -23781.4695,           11795.6318,            2317.2642,
    1560.000, -23853.6864,           11688.5646,            2124.9171,
    1620.000, -23924.0945,           11580.6110,            1932.4089,
    1680.000, -23992.6885,           11471.7794,            1739.7541,
    1740.000, -24059.4637,           11362.0781,            1546.9674,
    1800.000, -24124.4151,           11251.5155,            1354.0634,
    1860.000, -24187.5382,           11140.1002,            1161.0568,
    1920.000, -24248.8284,           11027.8407,             967.9621,
    1980.000, -24308.2814,           10914.7457,             774.7941,
    2040.000, -24365.8929,           10800.8238,             581.5674,
    2100.000, -24421.6588,           10686.0838,             388.2967,
    2160.000, -24475.5751,           10570.5345,             194.9965,
    2220.000, -24527.6381,           10454.1848,               1.6816,
    2280.000, -24577.8441,           10337.0436,            -191.6334,
    2340.000, -24626.1894,           10219.1198,            -384.9340,
    2400.000, -24672.6708,           10100.4226,            -578.2054,
    2460.000, -24717.2849,            9980.9609,            -771.4330,
    2520.000, -24760.0287,            9860.7440,            -964.6023,
    2580.000, -24800.8991,            9739.7810,           -1157.6985,
    2640.000, -24839.8934,            9618.0812,           -1350.7072,
    2700.000, -24877.0088,            9495.6539,           -1543.6136,
    2760.000, -24912.2427,            9372.5084,           -1736.4033,
    2820.000, -24945.5928,            9248.6542,           -1929.0617,
    2880.000, -24977.0568,            9124.1007,           -2121.5742,
    2940.000, -25006.6326,            8998.8575,           -2313.9263,
    3000.000, -25034.3181,            8872.9340,           -2506.1034,
    3060.000, -25060.1116,            8746.3399,           -2698.0911,
    3120.000, -25084.0113,            8619.0849,           -2889.8748,
    3180.000, -25106.0156,            8491.1785,           -3081.4402,
    3240.000, -25126.1232,            8362.6307,           -3272.7727,
    3300.000, -25144.3327,            8233.4512,           -3463.8579,
    3360.000, -25160.6430,            8103.6497,           -3654.6814,
    3420.000, -25175.0531,            7973.2363,           -3845.2289,
    3480.000, -25187.5622,            7842.2208,           -4035.4860,
    3540.000, -25198.1696,            7710.6131,           -4225.4383,
    3600.000, -25206.8746,            7578.4234,           -4415.0715,
    3660.000, -25213.6768,            7445.6616,           -4604.3714,
