C:/Users/IFT/Documents/SOAP Scenarios/Crosslink Scenario Data/Orbit Information_ECI/GPS BIIF-1.txt
2017/12/21 00:05:27.7500 UTC

Generated: Mon Apr 30 11:39:25 2018,
Start: 2017/12/11 00:05:27.75, Stop: 2017/12/22 00:05:27.75,
TIME_UNITS,     pos-X,              pox-Y,              pos-Z,
SECONDS,        km,                 km,                 km,
      -0.000, -10509.6111,           17790.8936,           16641.8116,
      60.000, -10705.5456,           17793.2741,           16516.3292,
     120.000, -10900.6577,           17794.2879,           16389.5779,
     180.000, -11094.9327,           17793.9351,           16261.5677,
     240.000, -11288.3557,           17792.2159,           16132.3085,
     300.000, -11480.9121,           17789.1307,           16001.8105,
     360.000, -11672.5871,           17784.6800,           15870.0840,
     420.000, -11863.3663,           17778.8643,           15737.1393,
     480.000, -12053.2352,           17771.6844,           15602.9867,
     540.000, -12242.1793,           17763.1410,           15467.6368,
     600.000, -12430.1843,           17753.2350,           15331.1001,
     660.000, -12617.2360,           17741.9674,           15193.3874,
     720.000, -12803.3201,           17729.3393,           15054.5094,
     780.000, -12988.4226,           17715.3519,           14914.4770,
     840.000, -13172.5295,           17700.0064,           14773.3010,
     900.000, -13355.6267,           17683.3044,           14630.9926,
     960.000, -13537.7005,           17665.2473,           14487.5628,
    1020.000, -13718.7371,           17645.8368,           14343.0227,
    1080.000, -13898.7228,           17625.0745,           14197.3837,
    1140.000, -14077.6439,           17602.9622,           14050.6571,
    1200.000, -14255.4871,           17579.5020,           13902.8543,
    1260.000, -14432.2387,           17554.6958,           13753.9869,
    1320.000, -14607.8855,           17528.5457,           13604.0663,
    1380.000, -14782.4143,           17501.0540,           13453.1044,
    1440.000, -14955.8118,           17472.2231,           13301.1127,
    1500.000, -15128.0650,           17442.0553,           13148.1031,
    1560.000, -15299.1609,           17410.5532,           12994.0875,
    1620.000, -15469.0866,           17377.7194,           12839.0779,
    1680.000, -15637.8294,           17343.5567,           12683.0862,
    1740.000, -15805.3765,           17308.0679,           12526.1246,
    1800.000, -15971.7153,           17271.2559,           12368.2052,
    1860.000, -16136.8333,           17233.1238,           12209.3403,
    1920.000, -16300.7181,           17193.6748,           12049.5422,
    1980.000, -16463.3575,           17152.9120,           11888.8232,
    2040.000, -16624.7390,           17110.8388,           11727.1957,
    2100.000, -16784.8508,           17067.4587,           11564.6724,
    2160.000, -16943.6807,           17022.7751,           11401.2657,
    2220.000, -17101.2169,           16976.7917,           11236.9883,
    2280.000, -17257.4475,           16929.5123,           11071.8529,
    2340.000, -17412.3608,           16880.9406,           10905.8721,
    2400.000, -17565.9452,           16831.0806,           10739.0589,
    2460.000, -17718.1893,           16779.9363,           10571.4262,
    2520.000, -17869.0816,           16727.5118,           10402.9867,
    2580.000, -18018.6109,           16673.8114,           10233.7536,
    2640.000, -18166.7660,           16618.8393,           10063.7398,
    2700.000, -18313.5358,           16562.6000,            9892.9585,
    2760.000, -18458.9093,           16505.0980,            9721.4228,
    2820.000, -18602.8758,           16446.3378,            9549.1459,
    2880.000, -18745.4244,           16386.3241,            9376.1411,
    2940.000, -18886.5446,           16325.0617,            9202.4217,
    3000.000, -19026.2259,           16262.5555,            9028.0010,
    3060.000, -19164.4577,           16198.8105,            8852.8924,
    3120.000, -19301.2299,           16133.8317,            8677.1095,
    3180.000, -19436.5322,           16067.6243,            8500.6656,
    3240.000, -19570.3547,           16000.1935,            8323.5744,
    3300.000, -19702.6873,           15931.5446,            8145.8494,
    3360.000, -19833.5202,           15861.6831,            7967.5042,
    3420.000, -19962.8438,           15790.6145,            7788.5526,
    3480.000, -20090.6484,           15718.3444,            7609.0083,
    3540.000, -20216.9245,           15644.8785,            7428.8850,
    3600.000, -20341.6628,           15570.2225,            7248.1964,
    3660.000, -20464.8540,           15494.3823,            7066.9566,
    3720.000, -20586.4891,           15417.3639,            6885.1792,
    3780.000, -20706.5590,           15339.1734,            6702.8783,
    3840.000, -20825.0549,           15259.8168,            6520.0677,
    3900.000, -20941.9679,           15179.3004,            6336.7615,
    3960.000, -21057.2895,           15097.6305,            6152.9737,
    4020.000, -21171.0111,           15014.8134,            5968.7182,
    4080.000, -21283.1244,           14930.8557,            5784.0093,
    4140.000, -21393.6211,           14845.7639,            5598.8609,
    4200.000, -21502.4931,           14759.5446,            5413.2872,
    4260.000, -21609.7323,           14672.2046,            5227.3024,
    4320.000, -21715.3308,           14583.7506,            5040.9207,
    4380.000, -21819.2810,           14494.1896,            4854.1562,
    4440.000, -21921.5750,           14403.5284,            4667.0233,
    4500.000, -22022.2056,           14311.7743,            4479.5361,
    4560.000, -22121.1652,           14218.9342,            4291.7090,
    4620.000, -22218.4465,           14125.0155,            4103.5562,
    4680.000, -22314.0426,           14030.0253,            3915.0921,
    4740.000, -22407.9464,           13933.9710,            3726.3310,
    4800.000, -22500.1509,           13836.8602,            3537.2873,
    4860.000, -22590.6495,           13738.7002,            3347.9754,
    4920.000, -22679.4356,           13639.4988,            3158.4096,
    4980.000, -22766.5027,           13539.2635,            2968.6044,
    5040.000, -22851.8444,           13438.0022,            2778.5741,
    5100.000, -22935.4546,           13335.7226,            2588.3333,
    5160.000, -23017.3271,           13232.4327,            2397.8963,
    5220.000, -23097.4560,           13128.1404,            2207.2777,
    5280.000, -23175.8354,           13022.8537,            2016.4918,
    5340.000, -23252.4597,           12916.5808,            1825.5532,
    5400.000, -23327.3234,           12809.3298,            1634.4764,
    5460.000, -23400.4210,           12701.1091,            1443.2758,
    5520.000, -23471.7472,           12591.9269,            1251.9659,
    5580.000, -23541.2968,           12481.7917,            1060.5613,
    5640.000, -23609.0649,           12370.7119,             869.0763,
    5700.000, -23675.0466,           12258.6960,             677.5256,
    5760.000, -23739.2371,           12145.7526,             485.9236,
    5820.000, -23801.6318,           12031.8905,             294.2849,
    5880.000, -23862.2263,           11917.1183,             102.6239,
    5940.000, -23921.0161,           11801.4449,             -89.0449,
    6000.000, -23977.9971,           11684.8790,            -280.7069,
    6060.000, -24033.1653,           11567.4298,            -472.3477,
    6120.000, -24086.5166,           11449.1060,            -663.9527,
    6180.000, -24138.0472,           11329.9169,            -855.5076,
    6240.000, -24187.7537,           11209.8715,           -1046.9978,
    6300.000, -24235.6323,           11088.9790,           -1238.4089,
    6360.000, -24281.6797,           10967.2486,           -1429.7264,
    6420.000, -24325.8927,           10844.6897,           -1620.9359,
    6480.000, -24368.2681,           10721.3115,           -1812.0228,
