C:/Users/IFT/Documents/SOAP Scenarios/Crosslink Scenario Data/Orbit Information_ECI/GPS BIIR-8.txt
2017/12/21 00:05:27.7500 UTC

Generated: Mon Apr 30 11:50:49 2018,
Start: 2017/12/11 00:05:27.75, Stop: 2017/12/22 00:05:27.75,
TIME_UNITS,     pos-X,              pox-Y,              pos-Z,
SECONDS,        km,                 km,                 km,
      -0.000,  24612.5245,           -3955.0936,            8429.0774,
      60.000,  24572.5238,           -3810.7099,            8609.6086,
     120.000,  24530.5879,           -3666.0262,            8789.4617,
     180.000,  24486.7202,           -3521.0537,            8968.6224,
     240.000,  24440.9239,           -3375.8040,            9147.0767,
     300.000,  24393.2028,           -3230.2883,            9324.8104,
     360.000,  24343.5605,           -3084.5183,            9501.8095,
     420.000,  24292.0008,           -2938.5053,            9678.0602,
     480.000,  24238.5280,           -2792.2609,            9853.5485,
     540.000,  24183.1460,           -2645.7965,           10028.2605,
     600.000,  24125.8593,           -2499.1237,           10202.1825,
     660.000,  24066.6725,           -2352.2542,           10375.3008,
     720.000,  24005.5900,           -2205.1993,           10547.6018,
     780.000,  23942.6168,           -2057.9707,           10719.0719,
     840.000,  23877.7578,           -1910.5801,           10889.6975,
     900.000,  23811.0181,           -1763.0390,           11059.4652,
     960.000,  23742.4030,           -1615.3590,           11228.3618,
    1020.000,  23671.9180,           -1467.5517,           11396.3738,
    1080.000,  23599.5685,           -1319.6289,           11563.4880,
    1140.000,  23525.3603,           -1171.6022,           11729.6913,
    1200.000,  23449.2993,           -1023.4832,           11894.9706,
    1260.000,  23371.3915,            -875.2835,           12059.3130,
    1320.000,  23291.6430,            -727.0150,           12222.7054,
    1380.000,  23210.0603,            -578.6891,           12385.1350,
    1440.000,  23126.6497,            -430.3177,           12546.5891,
    1500.000,  23041.4179,            -281.9125,           12707.0550,
    1560.000,  22954.3716,            -133.4850,           12866.5200,
    1620.000,  22865.5177,              14.9530,           13024.9717,
    1680.000,  22774.8634,             163.3899,           13182.3975,
    1740.000,  22682.4157,             311.8138,           13338.7851,
    1800.000,  22588.1821,             460.2132,           13494.1223,
    1860.000,  22492.1700,             608.5764,           13648.3968,
    1920.000,  22394.3871,             756.8917,           13801.5966,
    1980.000,  22294.8412,             905.1474,           13953.7096,
    2040.000,  22193.5401,            1053.3318,           14104.7238,
    2100.000,  22090.4919,            1201.4333,           14254.6276,
    2160.000,  21985.7048,            1349.4402,           14403.4090,
    2220.000,  21879.1872,            1497.3410,           14551.0566,
    2280.000,  21770.9475,            1645.1238,           14697.5586,
    2340.000,  21660.9944,            1792.7772,           14842.9036,
    2400.000,  21549.3366,            1940.2895,           14987.0803,
    2460.000,  21435.9829,            2087.6492,           15130.0774,
    2520.000,  21320.9425,            2234.8445,           15271.8837,
    2580.000,  21204.2245,            2381.8640,           15412.4880,
    2640.000,  21085.8381,            2528.6961,           15551.8796,
    2700.000,  20965.7929,            2675.3293,           15690.0473,
    2760.000,  20844.0983,            2821.7520,           15826.9806,
    2820.000,  20720.7641,            2967.9527,           15962.6686,
    2880.000,  20595.8000,            3113.9200,           16097.1008,
    2940.000,  20469.2161,            3259.6424,           16230.2667,
    3000.000,  20341.0225,            3405.1084,           16362.1560,
    3060.000,  20211.2292,            3550.3067,           16492.7584,
    3120.000,  20079.8468,            3695.2258,           16622.0637,
    3180.000,  19946.8856,            3839.8544,           16750.0618,
    3240.000,  19812.3562,            3984.1811,           16876.7429,
    3300.000,  19676.2694,            4128.1946,           17002.0970,
    3360.000,  19538.6359,            4271.8836,           17126.1144,
    3420.000,  19399.4669,            4415.2369,           17248.7856,
    3480.000,  19258.7732,            4558.2432,           17370.1010,
    3540.000,  19116.5663,            4700.8913,           17490.0511,
    3600.000,  18972.8572,            4843.1700,           17608.6268,
    3660.000,  18827.6576,            4985.0683,           17725.8188,
    3720.000,  18680.9790,            5126.5749,           17841.6181,
    3780.000,  18532.8331,            5267.6789,           17956.0157,
    3840.000,  18383.2316,            5408.3692,           18069.0028,
    3900.000,  18232.1864,            5548.6347,           18180.5707,
    3960.000,  18079.7096,            5688.4645,           18290.7107,
    4020.000,  17925.8134,            5827.8478,           18399.4144,
    4080.000,  17770.5099,            5966.7735,           18506.6733,
    4140.000,  17613.8115,            6105.2309,           18612.4794,
    4200.000,  17455.7307,            6243.2091,           18716.8244,
    4260.000,  17296.2801,            6380.6974,           18819.7003,
    4320.000,  17135.4723,            6517.6850,           18921.0992,
    4380.000,  16973.3202,            6654.1612,           19021.0133,
    4440.000,  16809.8365,            6790.1155,           19119.4351,
    4500.000,  16645.0344,            6925.5372,           19216.3569,
    4560.000,  16478.9268,            7060.4158,           19311.7714,
    4620.000,  16311.5271,            7194.7407,           19405.6713,
    4680.000,  16142.8485,            7328.5015,           19498.0494,
    4740.000,  15972.9044,            7461.6878,           19588.8987,
    4800.000,  15801.7083,            7594.2893,           19678.2123,
    4860.000,  15629.2738,            7726.2955,           19765.9834,
    4920.000,  15455.6145,            7857.6964,           19852.2053,
    4980.000,  15280.7443,            7988.4816,           19936.8715,
    5040.000,  15104.6771,            8118.6410,           20019.9756,
    5100.000,  14927.4268,            8248.1644,           20101.5113,
    5160.000,  14749.0074,            8377.0420,           20181.4724,
    5220.000,  14569.4332,            8505.2636,           20259.8530,
    5280.000,  14388.7182,            8632.8193,           20336.6471,
    5340.000,  14206.8770,            8759.6993,           20411.8490,
    5400.000,  14023.9238,            8885.8936,           20485.4530,
    5460.000,  13839.8732,            9011.3926,           20557.4537,
    5520.000,  13654.7398,            9136.1865,           20627.8455,
    5580.000,  13468.5381,            9260.2658,           20696.6234,
    5640.000,  13281.2830,            9383.6207,           20763.7821,
    5700.000,  13092.9892,            9506.2418,           20829.3168,
    5760.000,  12903.6717,            9628.1195,           20893.2224,
    5820.000,  12713.3454,            9749.2446,           20955.4944,
    5880.000,  12522.0253,            9869.6077,           21016.1280,
    5940.000,  12329.7267,            9989.1994,           21075.1190,
    6000.000,  12136.4646,           10108.0106,           21132.4628,
    6060.000,  11942.2544,           10226.0321,           21188.1554,
    6120.000,  11747.1113,           10343.2548,           21242.1926,
    6180.000,  11551.0509,           10459.6698,           21294.5706,
    6240.000,  11354.0885,           10575.2680,           21345.2855,
    6300.000,  11156.2397,           10690.0407,           21394.3337,
    6360.000,  10957.5201,           10803.9789,           21441.7116,
    6420.000,  10757.9454,           10917.0740,           21487.4159,
    6480.000,  10557.5312,           11029.3173,           21531.4433,
    6540.000,  10356.2935,           11140.7002,           21573.7907,
    6600.000,  10154.2480,           11251.2141,           21614.4551,
    6660.000,   9951.4106,           11360.8506,           21653.4336,
    6720.000,   9747.7974,           11469.6014,           21690.7235,
    6780.000,   9543.4243,           11577.4580,           21726.3222,
    6840.000,   9338.3074,           11684.4124,           21760.2273,
    6900.000,   9132.4628,           11790.4562,           21792.4364,
    6960.000,   8925.9067,           11895.5815,           21822.9475,
    7020.000,   8718.6554,           11999.7803,           21851.7583,
    7080.000,   8510.7250,           12103.0445,           21878.8671,
    7140.000,   8302.1321,           12205.3663,           21904.2720,
    7200.000,   8092.8928,           12306.7380,           21927.9715,
    7260.000,   7883.0236,           12407.1519,           21949.9639,
    7320.000,   7672.5411,           12506.6003,           21970.2480,
    7380.000,   7461.4616,           12605.0757,           21988.8225,
    7440.000,   7249.8017,           12702.5707,           22005.6864,
    7500.000,   7037.5781,           12799.0778,           22020.8386,
    7560.000,   6824.8073,           12894.5898,           22034.2783,
    7620.000,   6611.5059,           12989.0994,           22046.0048,
    7680.000,   6397.6907,           13082.5995,           22056.0177,
    7740.000,   6183.3784,           13175.0831,           22064.3164,
    7800.000,   5968.5857,           13266.5432,           22070.9007,
    7860.000,   5753.3295,           13356.9729,           22075.7705,
    7920.000,   5537.6265,           13446.3653,           22078.9256,
    7980.000,   5321.4935,           13534.7139,           22080.3664,
    8040.000,   5104.9476,           13622.0118,           22080.0929,
    8100.000,   4888.0054,           13708.2527,           22078.1056,
    8160.000,   4670.6840,           13793.4300,           22074.4051,
    8220.000,   4453.0003,           13877.5374,           22068.9920,
    8280.000,   4234.9713,           13960.5686,           22061.8670,
    8340.000,   4016.6139,           14042.5173,           22053.0311,
    8400.000,   3797.9452,           14123.3775,           22042.4855,
    8460.000,   3578.9821,           14203.1431,           22030.2312,
    8520.000,   3359.7417,           14281.8082,           22016.2696,
    8580.000,   3140.2411,           14359.3670,           22000.6021,
    8640.000,   2920.4972,           14435.8136,           21983.2304,
    8700.000,   2700.5272,           14511.1425,           21964.1563,
    8760.000,   2480.3481,           14585.3480,           21943.3814,
    8820.000,   2259.9771,           14658.4247,           21920.9079,
    8880.000,   2039.4312,           14730.3671,           21896.7379,
    8940.000,   1818.7275,           14801.1700,           21870.8736,
    9000.000,   1597.8832,           14870.8281,           21843.3175,
    9060.000,   1376.9153,           14939.3363,           21814.0720,
    9120.000,   1155.8409,           15006.6896,           21783.1397,
    9180.000,    934.6773,           15072.8831,           21750.5236,
    9240.000,    713.4413,           15137.9118,           21716.2264,
    9300.000,    492.1503,           15201.7711,           21680.2512,
    9360.000,    270.8213,           15264.4563,           21642.6013,
    9420.000,     49.4713,           15325.9627,           21603.2798,
    9480.000,   -171.8824,           15386.2861,           21562.2902,
    9540.000,   -393.2229,           15445.4219,           21519.6361,
    9600.000,   -614.5331,           15503.3658,           21475.3212,
    9660.000,   -835.7958,           15560.1138,           21429.3493,
    9720.000,  -1056.9941,           15615.6617,           21381.7242,
    9780.000,  -1278.1109,           15670.0054,           21332.4501,
    9840.000,  -1499.1291,           15723.1412,           21281.5312,
    9900.000,  -1720.0319,           15775.0652,           21228.9718,
    9960.000,  -1940.8020,           15825.7736,           21174.7763,
   10020.000,  -2161.4227,           15875.2629,           21118.9493,
   10080.000,  -2381.8769,           15923.5295,           21061.4954,
   10140.000,  -2602.1477,           15970.5701,           21002.4196,
   10200.000,  -2822.2182,           16016.3812,           20941.7266,
   10260.000,  -3042.0715,           16060.9597,           20879.4217,
   10320.000,  -3261.6907,           16104.3024,           20815.5099,
   10380.000,  -3481.0590,           16146.4064,           20749.9966,
   10440.000,  -3700.1596,           16187.2685,           20682.8873,
   10500.000,  -3918.9757,           16226.8861,           20614.1873,
   10560.000,  -4137.4906,           16265.2563,           20543.9025,
   10620.000,  -4355.6875,           16302.3766,           20472.0386,
   10680.000,  -4573.5497,           16338.2443,           20398.6014,
   10740.000,  -4791.0606,           16372.8570,           20323.5971,
   10800.000,  -5008.2037,           16406.2124,           20247.0318,
   10860.000,  -5224.9621,           16438.3082,           20168.9117,
   10920.000,  -5441.3196,           16469.1422,           20089.2432,
   10980.000,  -5657.2595,           16498.7125,           20008.0328,
   11040.000,  -5872.7653,           16527.0169,           19925.2871,
   11100.000,  -6087.8208,           16554.0537,           19841.0128,
   11160.000,  -6302.4093,           16579.8211,           19755.2168,
