C:/Users/IFT/Documents/SOAP Scenarios/Crosslink Scenario Data/GPS BIIF-12.txt
2017/12/21 00:05:27.7500 UTC

Generated: Fri Apr 13 14:29:11 2018,
Start: 2017/11/21 00:05:27.75, Stop: 2017/12/22 00:05:27.75,
TIME_UNITS,     pos-X,              pox-Y,              pos-Z,
SECONDS,        km,                 km,                 km,
      -0.000,  17794.5901,           17116.6158,           -9746.4700,
      60.000,  17866.9797,           17136.9654,           -9575.9865,
     120.000,  17938.1641,           17156.9565,           -9404.7680,
     180.000,  18008.1422,           17176.5772,           -9232.8279,
     240.000,  18076.9132,           17195.8157,           -9060.1792,
     300.000,  18144.4765,           17214.6605,           -8886.8352,
     360.000,  18210.8318,           17233.0998,           -8712.8091,
     420.000,  18275.9786,           17251.1218,           -8538.1143,
     480.000,  18339.9170,           17268.7151,           -8362.7642,
     540.000,  18402.6470,           17285.8678,           -8186.7721,
     600.000,  18464.1688,           17302.5684,           -8010.1517,
     660.000,  18524.4828,           17318.8054,           -7832.9164,
     720.000,  18583.5897,           17334.5671,           -7655.0798,
     780.000,  18641.4902,           17349.8421,           -7476.6555,
     840.000,  18698.1852,           17364.6189,           -7297.6573,
     900.000,  18753.6758,           17378.8861,           -7118.0988,
     960.000,  18807.9633,           17392.6322,           -6937.9939,
    1020.000,  18861.0491,           17405.8459,           -6757.3562,
    1080.000,  18912.9348,           17418.5159,           -6576.1997,
    1140.000,  18963.6223,           17430.6310,           -6394.5383,
    1200.000,  19013.1133,           17442.1798,           -6212.3859,
    1260.000,  19061.4101,           17453.1512,           -6029.7565,
    1320.000,  19108.5148,           17463.5342,           -5846.6641,
    1380.000,  19154.4301,           17473.3176,           -5663.1227,
    1440.000,  19199.1583,           17482.4905,           -5479.1463,
    1500.000,  19242.7024,           17491.0419,           -5294.7493,
    1560.000,  19285.0652,           17498.9609,           -5109.9456,
    1620.000,  19326.2499,           17506.2368,           -4924.7494,
    1680.000,  19366.2596,           17512.8587,           -4739.1750,
    1740.000,  19405.0979,           17518.8159,           -4553.2367,
    1800.000,  19442.7682,           17524.0979,           -4366.9486,
    1860.000,  19479.2744,           17528.6941,           -4180.3250,
    1920.000,  19514.6203,           17532.5940,           -3993.3804,
    1980.000,  19548.8100,           17535.7872,           -3806.1291,
    2040.000,  19581.8477,           17538.2635,           -3618.5853,
    2100.000,  19613.7378,           17540.0125,           -3430.7637,
    2160.000,  19644.4847,           17541.0241,           -3242.6784,
    2220.000,  19674.0933,           17541.2882,           -3054.3441,
    2280.000,  19702.5683,           17540.7948,           -2865.7751,
    2340.000,  19729.9146,           17539.5341,           -2676.9859,
    2400.000,  19756.1376,           17537.4962,           -2487.9911,
    2460.000,  19781.2423,           17534.6713,           -2298.8051,
    2520.000,  19805.2344,           17531.0499,           -2109.4425,
    2580.000,  19828.1193,           17526.6225,           -1919.9178,
    2640.000,  19849.9028,           17521.3794,           -1730.2456,
    2700.000,  19870.5908,           17515.3115,           -1540.4405,
    2760.000,  19890.1893,           17508.4095,           -1350.5170,
    2820.000,  19908.7045,           17500.6642,           -1160.4898,
    2880.000,  19926.1427,           17492.0666,            -970.3733,
    2940.000,  19942.5103,           17482.6078,            -780.1823,
    3000.000,  19957.8140,           17472.2789,            -589.9314,
    3060.000,  19972.0605,           17461.0712,            -399.6351,
    3120.000,  19985.2566,           17448.9762,            -209.3081,
    3180.000,  19997.4093,           17435.9852,             -18.9651,
    3240.000,  20008.5258,           17422.0900,             171.3794,
    3300.000,  20018.6134,           17407.2823,             361.7107,
    3360.000,  20027.6795,           17391.5539,             552.0142,
    3420.000,  20035.7316,           17374.8968,             742.2753,
    3480.000,  20042.7773,           17357.3031,             932.4793,
    3540.000,  20048.8245,           17338.7651,            1122.6117,
    3600.000,  20053.8810,           17319.2749,            1312.6577,
    3660.000,  20057.9550,           17298.8252,            1502.6028,
    3720.000,  20061.0545,           17277.4085,            1692.4324,
    3780.000,  20063.1879,           17255.0175,            1882.1319,
    3840.000,  20064.3636,           17231.6451,            2071.6867,
    3900.000,  20064.5900,           17207.2842,            2261.0822,
    3960.000,  20063.8759,           17181.9280,            2450.3039,
    4020.000,  20062.2299,           17155.5697,            2639.3373,
    4080.000,  20059.6610,           17128.2027,            2828.1677,
    4140.000,  20056.1780,           17099.8205,            3016.7806,
    4200.000,  20051.7902,           17070.4167,            3205.1616,
    4260.000,  20046.5066,           17039.9852,            3393.2962,
    4320.000,  20040.3367,           17008.5200,            3581.1699,
    4380.000,  20033.2897,           16976.0149,            3768.7682,
    4440.000,  20025.3752,           16942.4644,            3956.0768,
    4500.000,  20016.6028,           16907.8628,            4143.0812,
    4560.000,  20006.9822,           16872.2045,            4329.7670,
    4620.000,  19996.5232,           16835.4843,            4516.1198,
    4680.000,  19985.2358,           16797.6969,            4702.1254,
    4740.000,  19973.1298,           16758.8373,            4887.7695,
    4800.000,  19960.2153,           16718.9006,            5073.0377,
    4860.000,  19946.5026,           16677.8821,            5257.9158,
    4920.000,  19932.0019,           16635.7772,            5442.3895,
