C:/Users/IFT/Documents/SOAP Scenarios/Crosslink Scenario Data/GPS BIIR-8.txt
2017/12/21 00:05:27.7500 UTC

Generated: Fri Apr 13 14:46:42 2018,
Start: 2017/11/21 00:05:27.75, Stop: 2017/12/22 00:05:27.75,
TIME_UNITS,     pos-X,              pox-Y,              pos-Z,
SECONDS,        km,                 km,                 km,      -0.000,  -1417.7969,           25408.7202,            6993.4132,
      60.000,  -1398.6826,           25458.5887,            6807.4503,
     120.000,  -1379.9164,           25507.1224,            6620.9557,
     180.000,  -1361.4876,           25554.3152,            6433.9440,
     240.000,  -1343.3857,           25600.1610,            6246.4297,
     300.000,  -1325.5998,           25644.6539,            6058.4272,
     360.000,  -1308.1190,           25687.7882,            5869.9513,
     420.000,  -1290.9326,           25729.5585,            5681.0166,
     480.000,  -1274.0295,           25769.9593,            5491.6377,
     540.000,  -1257.3987,           25808.9856,            5301.8295,
     600.000,  -1241.0291,           25846.6323,            5111.6066,
     660.000,  -1224.9096,           25882.8946,            4920.9839,
     720.000,  -1209.0290,           25917.7680,            4729.9762,
     780.000,  -1193.3760,           25951.2479,            4538.5985,
     840.000,  -1177.9394,           25983.3302,            4346.8655,
     900.000,  -1162.7077,           26014.0108,            4154.7924,
     960.000,  -1147.6696,           26043.2857,            3962.3940,
    1020.000,  -1132.8136,           26071.1513,            3769.6854,
    1080.000,  -1118.1283,           26097.6042,            3576.6816,
    1140.000,  -1103.6021,           26122.6409,            3383.3976,
    1200.000,  -1089.2235,           26146.2583,            3189.8487,
    1260.000,  -1074.9809,           26168.4535,            2996.0498,
    1320.000,  -1060.8626,           26189.2237,            2802.0162,
    1380.000,  -1046.8571,           26208.5664,            2607.7631,
    1440.000,  -1032.9525,           26226.4792,            2413.3055,
    1500.000,  -1019.1372,           26242.9598,            2218.6588,
    1560.000,  -1005.3995,           26258.0064,            2023.8381,
    1620.000,   -991.7276,           26271.6170,            1828.8588,
    1680.000,   -978.1098,           26283.7901,            1633.7360,
    1740.000,   -964.5342,           26294.5243,            1438.4851,
    1800.000,   -950.9890,           26303.8182,            1243.1214,
    1860.000,   -937.4625,           26311.6710,            1047.6601,
    1920.000,   -923.9427,           26318.0817,             852.1167,
    1980.000,   -910.4180,           26323.0497,             656.5063,
    2040.000,   -896.8764,           26326.5745,             460.8445,
    2100.000,   -883.3061,           26328.6558,             265.1465,
    2160.000,   -869.6953,           26329.2936,              69.4276,
    2220.000,   -856.0322,           26328.4881,            -126.2966,
    2280.000,   -842.3048,           26326.2394,            -322.0110,
    2340.000,   -828.5015,           26322.5482,            -517.7001,
    2400.000,   -814.6104,           26317.4151,            -713.3485,
    2460.000,   -800.6196,           26310.8410,            -908.9409,
    2520.000,   -786.5175,           26302.8270,           -1104.4618,
    2580.000,   -772.2922,           26293.3744,           -1299.8960,
    2640.000,   -757.9320,           26282.4846,           -1495.2281,
    2700.000,   -743.4252,           26270.1593,           -1690.4427,
    2760.000,   -728.7601,           26256.4004,           -1885.5244,
    2820.000,   -713.9250,           26241.2099,           -2080.4579,
    2880.000,   -698.9083,           26224.5900,           -2275.2279,
    2940.000,   -683.6984,           26206.5432,           -2469.8190,
    3000.000,   -668.2836,           26187.0721,           -2664.2159,
    3060.000,   -652.6525,           26166.1795,           -2858.4034,
    3120.000,   -636.7936,           26143.8685,           -3052.3661,
    3180.000,   -620.6953,           26120.1421,           -3246.0887,
    3240.000,   -604.3464,           26095.0038,           -3439.5561,
    3300.000,   -587.7353,           26068.4571,           -3632.7529,
    3360.000,   -570.8508,           26040.5058,           -3825.6639,
    3420.000,   -553.6816,           26011.1539,           -4018.2740,
    3480.000,   -536.2165,           25980.4055,           -4210.5680,
    3540.000,   -518.4443,           25948.2648,           -4402.5307,
    3600.000,   -500.3539,           25914.7364,           -4594.1470,
    3660.000,   -481.9343,           25879.8250,           -4785.4017,
    3720.000,   -463.1745,           25843.5354,           -4976.2799,
    3780.000,   -444.0635,           25805.8726,           -5166.7664,
    3840.000,   -424.5906,           25766.8420,           -5356.8463,
    3900.000,   -404.7448,           25726.4490,           -5546.5045,
    3960.000,   -384.5155,           25684.6990,           -5735.7261,
    4020.000,   -363.8921,           25641.5979,           -5924.4962,
    4080.000,   -342.8639,           25597.1517,           -6112.7999,
    4140.000,   -321.4206,           25551.3664,           -6300.6223,
    4200.000,   -299.5515,           25504.2484,           -6487.9487,
    4260.000,   -277.2466,           25455.8042,           -6674.7642,
    4320.000,   -254.4954,           25406.0403,           -6861.0541,
    4380.000,   -231.2878,           25354.9637,           -7046.8038,
    4440.000,   -207.6138,           25302.5813,           -7231.9985,
    4500.000,   -183.4634,           25248.9003,           -7416.6238,
    4560.000,   -158.8266,           25193.9280,           -7600.6649,
    4620.000,   -133.6937,           25137.6719,           -7784.1074,
    4680.000,   -108.0550,           25080.1397,           -7966.9369,
    4740.000,    -81.9008,           25021.3392,           -8149.1388,
    4800.000,    -55.2217,           24961.2785,           -8330.6989,
    4860.000,    -28.0082,           24899.9656,           -8511.6029,
    4920.000,     -0.2511,           24837.4089,           -8691.8363,
    4980.000,     28.0588,           24773.6170,           -8871.3851,
    5040.000,     56.9306,           24708.5983,           -9050.2351,
    5100.000,     86.3733,           24642.3618,           -9228.3722,
    5160.000,    116.3958,           24574.9164,           -9405.7823,
    5220.000,    147.0068,           24506.2711,           -9582.4515,
    5280.000,    178.2149,           24436.4353,           -9758.3658,
    5340.000,    210.0287,           24365.4184,           -9933.5113,
    5400.000,    242.4565,           24293.2298,          -10107.8743,
    5460.000,    275.5067,           24219.8793,          -10281.4411,
    5520.000,    309.1873,           24145.3768,          -10454.1978,
    5580.000,    343.5065,           24069.7323,          -10626.1310,
    5640.000,    378.4720,           23992.9558,          -10797.2271,
    5700.000,    414.0918,           23915.0577,          -10967.4726,
    5760.000,    450.3733,           23836.0484,          -11136.8542,
    5820.000,    487.3242,           23755.9384,          -11305.3583,
    5880.000,    524.9519,           23674.7384,          -11472.9719,
    5940.000,    563.2635,           23592.4592,          -11639.6817,
    6000.000,    602.2663,           23509.1119,          -11805.4746,
    6060.000,    641.9670,           23424.7073,          -11970.3376,
    6120.000,    682.3727,           23339.2569,          -12134.2576,
    6180.000,    723.4900,           23252.7718,          -12297.2218,
    6240.000,    765.3255,           23165.2636,          -12459.2174,
    6300.000,    807.8855,           23076.7438,          -12620.2316,
