C:/Users/IFT/Documents/SOAP Scenarios/Crosslink Scenario Data/GPS BIIR-11.txt
2017/12/21 00:05:27.7500 UTC

Generated: Fri Apr 13 14:40:05 2018,
Start: 2017/11/21 00:05:27.75, Stop: 2017/12/22 00:05:27.75,
TIME_UNITS,     pos-X,              pox-Y,              pos-Z,
SECONDS,        km,                 km,                 km,
      -0.000, -15544.3775,          -16322.1199,          -13945.6524,
      60.000, -15648.1541,          -16353.2295,          -13796.8144,
     120.000, -15750.7526,          -16384.2952,          -13646.9133,
     180.000, -15852.1679,          -16415.3053,          -13495.9608,
     240.000, -15952.3951,          -16446.2478,          -13343.9691,
     300.000, -16051.4291,          -16477.1110,          -13190.9499,
     360.000, -16149.2655,          -16507.8829,          -13036.9153,
     420.000, -16245.8997,          -16538.5516,          -12881.8776,
     480.000, -16341.3274,          -16569.1051,          -12725.8488,
     540.000, -16435.5445,          -16599.5314,          -12568.8412,
     600.000, -16528.5471,          -16629.8185,          -12410.8672,
     660.000, -16620.3314,          -16659.9543,          -12251.9392,
     720.000, -16710.8938,          -16689.9268,          -12092.0696,
     780.000, -16800.2309,          -16719.7238,          -11931.2710,
     840.000, -16888.3396,          -16749.3333,          -11769.5559,
     900.000, -16975.2167,          -16778.7430,          -11606.9371,
     960.000, -17060.8594,          -16807.9410,          -11443.4272,
    1020.000, -17145.2650,          -16836.9150,          -11279.0390,
    1080.000, -17228.4311,          -16865.6528,          -11113.7855,
    1140.000, -17310.3552,          -16894.1423,          -10947.6794,
    1200.000, -17391.0354,          -16922.3714,          -10780.7338,
    1260.000, -17470.4696,          -16950.3278,          -10612.9617,
    1320.000, -17548.6560,          -16977.9994,          -10444.3762,
    1380.000, -17625.5931,          -17005.3740,          -10274.9903,
    1440.000, -17701.2795,          -17032.4395,          -10104.8173,
    1500.000, -17775.7139,          -17059.1837,           -9933.8705,
    1560.000, -17848.8953,          -17085.5944,           -9762.1631,
    1620.000, -17920.8228,          -17111.6595,           -9589.7085,
    1680.000, -17991.4958,          -17137.3670,           -9416.5200,
    1740.000, -18060.9136,          -17162.7046,           -9242.6112,
    1800.000, -18129.0762,          -17187.6603,           -9067.9955,
    1860.000, -18195.9831,          -17212.2221,           -8892.6864,
    1920.000, -18261.6346,          -17236.3779,           -8716.6975,
    1980.000, -18326.0308,          -17260.1156,           -8540.0426,
    2040.000, -18389.1721,          -17283.4234,           -8362.7351,
    2100.000, -18451.0592,          -17306.2892,           -8184.7889,
    2160.000, -18511.6926,          -17328.7010,           -8006.2178,
    2220.000, -18571.0735,          -17350.6471,           -7827.0354,
    2280.000, -18629.2028,          -17372.1155,           -7647.2557,
    2340.000, -18686.0819,          -17393.0944,           -7466.8925,
    2400.000, -18741.7123,          -17413.5721,           -7285.9598,
    2460.000, -18796.0955,          -17433.5368,           -7104.4714,
    2520.000, -18849.2334,          -17452.9768,           -6922.4415,
    2580.000, -18901.1280,          -17471.8804,           -6739.8839,
    2640.000, -18951.7814,          -17490.2361,           -6556.8127,
    2700.000, -19001.1960,          -17508.0323,           -6373.2420,
    2760.000, -19049.3743,          -17525.2575,           -6189.1860,
    2820.000, -19096.3189,          -17541.9004,           -6004.6588,
    2880.000, -19142.0327,          -17557.9494,           -5819.6744,
    2940.000, -19186.5188,          -17573.3933,           -5634.2473,
    3000.000, -19229.7803,          -17588.2208,           -5448.3914,
    3060.000, -19271.8206,          -17602.4207,           -5262.1212,
