C:/Users/IFT/Documents/SOAP Scenarios/Crosslink Scenario Data/Orbit Information_ECI/GPS BIIR-11.txt
2017/12/21 00:05:27.7500 UTC

Generated: Mon Apr 30 11:46:23 2018,
Start: 2017/12/11 00:05:27.75, Stop: 2017/12/22 00:05:27.75,
TIME_UNITS,     pos-X,              pox-Y,              pos-Z,
SECONDS,        km,                 km,                 km,
      -0.000, -20511.3013,          -17070.4714,            -578.1208,
      60.000, -20426.4155,          -17167.6536,            -770.0672,
     120.000, -20339.9886,          -17263.5405,            -961.9556,
     180.000, -20252.0275,          -17358.1252,           -1153.7713,
     240.000, -20162.5391,          -17451.4009,           -1345.5000,
     300.000, -20071.5305,          -17543.3608,           -1537.1273,
     360.000, -19979.0090,          -17633.9983,           -1728.6386,
     420.000, -19884.9818,          -17723.3069,           -1920.0197,
     480.000, -19789.4565,          -17811.2802,           -2111.2561,
     540.000, -19692.4405,          -17897.9118,           -2302.3334,
     600.000, -19593.9414,          -17983.1955,           -2493.2373,
     660.000, -19493.9671,          -18067.1252,           -2683.9535,
     720.000, -19392.5253,          -18149.6949,           -2874.4676,
     780.000, -19289.6241,          -18230.8986,           -3064.7653,
     840.000, -19185.2715,          -18310.7306,           -3254.8324,
     900.000, -19079.4756,          -18389.1851,           -3444.6546,
     960.000, -18972.2447,          -18466.2566,           -3634.2177,
    1020.000, -18863.5873,          -18541.9395,           -3823.5074,
    1080.000, -18753.5117,          -18616.2284,           -4012.5097,
    1140.000, -18642.0266,          -18689.1182,           -4201.2103,
    1200.000, -18529.1406,          -18760.6034,           -4389.5951,
    1260.000, -18414.8625,          -18830.6792,           -4577.6501,
    1320.000, -18299.2011,          -18899.3406,           -4765.3612,
    1380.000, -18182.1655,          -18966.5826,           -4952.7143,
    1440.000, -18063.7648,          -19032.4005,           -5139.6956,
    1500.000, -17944.0080,          -19096.7896,           -5326.2909,
    1560.000, -17822.9044,          -19159.7455,           -5512.4864,
    1620.000, -17700.4634,          -19221.2637,           -5698.2681,
    1680.000, -17576.6945,          -19281.3398,           -5883.6223,
    1740.000, -17451.6072,          -19339.9697,           -6068.5351,
    1800.000, -17325.2112,          -19397.1491,           -6252.9927,
    1860.000, -17197.5161,          -19452.8742,           -6436.9813,
    1920.000, -17068.5318,          -19507.1410,           -6620.4874,
    1980.000, -16938.2682,          -19559.9457,           -6803.4971,
    2040.000, -16806.7353,          -19611.2847,           -6985.9969,
    2100.000, -16673.9432,          -19661.1544,           -7167.9732,
    2160.000, -16539.9021,          -19709.5512,           -7349.4125,
    2220.000, -16404.6222,          -19756.4720,           -7530.3012,
    2280.000, -16268.1140,          -19801.9133,           -7710.6260,
    2340.000, -16130.3878,          -19845.8722,           -7890.3734,
    2400.000, -15991.4543,          -19888.3455,           -8069.5300,
    2460.000, -15851.3239,          -19929.3304,           -8248.0826,
    2520.000, -15710.0074,          -19968.8240,           -8426.0180,
    2580.000, -15567.5155,          -20006.8236,           -8603.3228,
    2640.000, -15423.8593,          -20043.3268,           -8779.9839,
    2700.000, -15279.0494,          -20078.3309,           -8955.9884,
    2760.000, -15133.0971,          -20111.8337,           -9131.3230,
    2820.000, -14986.0134,          -20143.8328,           -9305.9747,
    2880.000, -14837.8095,          -20174.3262,           -9479.9308,
    2940.000, -14688.4966,          -20203.3117,           -9653.1781,
    3000.000, -14538.0861,          -20230.7876,           -9825.7041,
    3060.000, -14386.5894,          -20256.7519,           -9997.4957,
    3120.000, -14234.0180,          -20281.2030,          -10168.5404,
    3180.000, -14080.3834,          -20304.1393,          -10338.8254,
    3240.000, -13925.6974,          -20325.5593,          -10508.3382,
    3300.000, -13769.9715,          -20345.4616,          -10677.0662,
    3360.000, -13613.2176,          -20363.8450,          -10844.9970,
    3420.000, -13455.4475,          -20380.7083,          -11012.1181,
    3480.000, -13296.6732,          -20396.0505,          -11178.4171,
    3540.000, -13136.9067,          -20409.8707,          -11343.8818,
    3600.000, -12976.1600,          -20422.1681,          -11508.5000,
    3660.000, -12814.4452,          -20432.9419,          -11672.2594,
    3720.000, -12651.7745,          -20442.1915,          -11835.1480,
    3780.000, -12488.1603,          -20449.9166,          -11997.1538,
    3840.000, -12323.6148,          -20456.1167,          -12158.2647,
    3900.000, -12158.1504,          -20460.7915,          -12318.4690,
    3960.000, -11991.7796,          -20463.9410,          -12477.7547,
    4020.000, -11824.5150,          -20465.5650,          -12636.1101,
    4080.000, -11656.3690,          -20465.6637,          -12793.5235,
    4140.000, -11487.3543,          -20464.2372,          -12949.9833,
    4200.000, -11317.4836,          -20461.2858,          -13105.4780,
    4260.000, -11146.7698,          -20456.8100,          -13259.9961,
    4320.000, -10975.2255,          -20450.8102,          -13413.5262,
    4380.000, -10802.8638,          -20443.2870,          -13566.0570,
    4440.000, -10629.6974,          -20434.2413,          -13717.5771,
    4500.000, -10455.7394,          -20423.6738,          -13868.0756,
    4560.000, -10281.0029,          -20411.5856,          -14017.5412,
    4620.000, -10105.5009,          -20397.9776,          -14165.9629,
    4680.000,  -9929.2466,          -20382.8510,          -14313.3298,
    4740.000,  -9752.2532,          -20366.2072,          -14459.6311,
    4800.000,  -9574.5338,          -20348.0475,          -14604.8559,
    4860.000,  -9396.1020,          -20328.3735,          -14748.9936,
    4920.000,  -9216.9709,          -20307.1866,          -14892.0335,
    4980.000,  -9037.1539,          -20284.4888,          -15033.9651,
    5040.000,  -8856.6646,          -20260.2817,          -15174.7779,
    5100.000,  -8675.5164,          -20234.5674,          -15314.4616,
    5160.000,  -8493.7228,          -20207.3479,          -15453.0058,
    5220.000,  -8311.2975,          -20178.6253,          -15590.4004,
    5280.000,  -8128.2539,          -20148.4019,          -15726.6353,
    5340.000,  -7944.6059,          -20116.6801,          -15861.7003,
    5400.000,  -7760.3671,          -20083.4623,          -15995.5856,
