C:/Users/IFT/Documents/SOAP Scenarios/Crosslink Scenario Data/Orbit Information_ECI/GPS BIIRM-6.txt
2017/12/21 00:05:27.7500 UTC

Generated: Mon Apr 30 11:56:09 2018,
Start: 2017/12/11 00:05:27.75, Stop: 2017/12/22 00:05:27.75,
TIME_UNITS,     pos-X,              pox-Y,              pos-Z,
SECONDS,        km,                 km,                 km,
      -0.000,   1698.8557,          -26735.4644,            -591.4432,
      60.000,   1830.9447,          -26731.7747,            -402.7191,
     120.000,   1962.8972,          -26726.0914,            -213.9650,
     180.000,   2094.7033,          -26718.4153,             -25.1949,
     240.000,   2226.3532,          -26708.7474,             163.5770,
     300.000,   2357.8372,          -26697.0886,             352.3367,
     360.000,   2489.1455,          -26683.4401,             541.0702,
     420.000,   2620.2683,          -26667.8033,             729.7634,
     480.000,   2751.1959,          -26650.1797,             918.4021,
     540.000,   2881.9186,          -26630.5708,            1106.9724,
     600.000,   3012.4266,          -26608.9785,            1295.4603,
     660.000,   3142.7103,          -26585.4047,            1483.8517,
     720.000,   3272.7600,          -26559.8513,            1672.1325,
     780.000,   3402.5661,          -26532.3207,            1860.2889,
     840.000,   3532.1189,          -26502.8151,            2048.3067,
     900.000,   3661.4088,          -26471.3370,            2236.1721,
     960.000,   3790.4262,          -26437.8890,            2423.8710,
    1020.000,   3919.1617,          -26402.4740,            2611.3895,
    1080.000,   4047.6056,          -26365.0947,            2798.7137,
    1140.000,   4175.7484,          -26325.7543,            2985.8297,
    1200.000,   4303.5806,          -26284.4559,            3172.7236,
    1260.000,   4431.0928,          -26241.2029,            3359.3815,
    1320.000,   4558.2756,          -26195.9987,            3545.7896,
    1380.000,   4685.1195,          -26148.8470,            3731.9340,
    1440.000,   4811.6151,          -26099.7514,            3917.8009,
    1500.000,   4937.7530,          -26048.7159,            4103.3766,
    1560.000,   5063.5241,          -25995.7445,            4288.6472,
    1620.000,   5188.9188,          -25940.8413,            4473.5991,
    1680.000,   5313.9280,          -25884.0107,            4658.2185,
    1740.000,   5438.5425,          -25825.2571,            4842.4918,
    1800.000,   5562.7529,          -25764.5850,            5026.4053,
    1860.000,   5686.5502,          -25701.9993,            5209.9453,
    1920.000,   5809.9251,          -25637.5047,            5393.0984,
    1980.000,   5932.8686,          -25571.1062,            5575.8508,
    2040.000,   6055.3715,          -25502.8089,            5758.1892,
    2100.000,   6177.4249,          -25432.6182,            5940.1000,
    2160.000,   6299.0197,          -25360.5394,            6121.5696,
    2220.000,   6420.1469,          -25286.5780,            6302.5848,
    2280.000,   6540.7976,          -25210.7397,            6483.1321,
    2340.000,   6660.9628,          -25133.0303,            6663.1981,
    2400.000,   6780.6337,          -25053.4557,            6842.7695,
    2460.000,   6899.8015,          -24972.0220,            7021.8331,
    2520.000,   7018.4573,          -24888.7354,            7200.3755,
    2580.000,   7136.5924,          -24803.6022,            7378.3836,
    2640.000,   7254.1980,          -24716.6288,            7555.8442,
    2700.000,   7371.2655,          -24627.8220,            7732.7442,
    2760.000,   7487.7863,          -24537.1883,            7909.0705,
    2820.000,   7603.7517,          -24444.7347,            8084.8100,
    2880.000,   7719.1531,          -24350.4681,            8259.9499,
    2940.000,   7833.9821,          -24254.3956,            8434.4770,
    3000.000,   7948.2302,          -24156.5246,            8608.3785,
    3060.000,   8061.8889,          -24056.8622,            8781.6416,
    3120.000,   8174.9499,          -23955.4161,            8954.2534,
    3180.000,   8287.4047,          -23852.1939,            9126.2012,
    3240.000,   8399.2451,          -23747.2033,            9297.4722,
    3300.000,   8510.4629,          -23640.4522,            9468.0539,
    3360.000,   8621.0498,          -23531.9485,            9637.9335,
    3420.000,   8730.9976,          -23421.7005,            9807.0986,
    3480.000,   8840.2982,          -23309.7164,            9975.5365,
    3540.000,   8948.9436,          -23196.0045,           10143.2349,
    3600.000,   9056.9257,          -23080.5733,           10310.1814,
    3660.000,   9164.2366,          -22963.4316,           10476.3636,
    3720.000,   9270.8683,          -22844.5879,           10641.7691,
    3780.000,   9376.8129,          -22724.0512,           10806.3859,
    3840.000,   9482.0627,          -22601.8304,           10970.2017,
    3900.000,   9586.6097,          -22477.9347,           11133.2043,
    3960.000,   9690.4464,          -22352.3733,           11295.3818,
    4020.000,   9793.5650,          -22225.1555,           11456.7220,
    4080.000,   9895.9579,          -22096.2908,           11617.2132,
    4140.000,   9997.6175,          -21965.7888,           11776.8434,
    4200.000,  10098.5363,          -21833.6591,           11935.6007,
    4260.000,  10198.7068,          -21699.9116,           12093.4735,
    4320.000,  10298.1217,          -21564.5562,           12250.4500,
    4380.000,  10396.7735,          -21427.6030,           12406.5186,
    4440.000,  10494.6550,          -21289.0621,           12561.6678,
    4500.000,  10591.7588,          -21148.9437,           12715.8861,
    4560.000,  10688.0779,          -21007.2584,           12869.1619,
    4620.000,  10783.6051,          -20864.0164,           13021.4841,
    4680.000,  10878.3333,          -20719.2286,           13172.8412,
    4740.000,  10972.2554,          -20572.9055,           13323.2221,
    4800.000,  11065.3645,          -20425.0580,           13472.6156,
    4860.000,  11157.6537,          -20275.6971,           13621.0106,
    4920.000,  11249.1162,          -20124.8338,           13768.3961,
    4980.000,  11339.7452,          -19972.4793,           13914.7612,
    5040.000,  11429.5338,          -19818.6448,           14060.0950,
    5100.000,  11518.4755,          -19663.3416,           14204.3867,
    5160.000,  11606.5637,          -19506.5813,           14347.6256,
    5220.000,  11693.7917,          -19348.3755,           14489.8011,
    5280.000,  11780.1532,          -19188.7358,           14630.9025,
    5340.000,  11865.6416,          -19027.6740,           14770.9195,
    5400.000,  11950.2507,          -18865.2020,           14909.8415,
    5460.000,  12033.9740,          -18701.3319,           15047.6582,
    5520.000,  12116.8055,          -18536.0756,           15184.3594,
    5580.000,  12198.7388,          -18369.4453,           15319.9350,
    5640.000,  12279.7679,          -18201.4535,           15454.3747,
    5700.000,  12359.8868,          -18032.1124,           15587.6686,
    5760.000,  12439.0894,          -17861.4346,           15719.8068,
    5820.000,  12517.3699,          -17689.4327,           15850.7793,
    5880.000,  12594.7224,          -17516.1192,           15980.5765,
    5940.000,  12671.1410,          -17341.5071,           16109.1886,
    6000.000,  12746.6202,          -17165.6091,           16236.6060,
    6060.000,  12821.1542,          -16988.4383,           16362.8192,
    6120.000,  12894.7374,          -16810.0077,           16487.8188,
    6180.000,  12967.3644,          -16630.3305,           16611.5954,
    6240.000,  13039.0296,          -16449.4198,           16734.1398,
    6300.000,  13109.7277,          -16267.2891,           16855.4428,
    6360.000,  13179.4535,          -16083.9518,           16975.4952,
    6420.000,  13248.2015,          -15899.4213,           17094.2881,
    6480.000,  13315.9668,          -15713.7112,           17211.8126,
    6540.000,  13382.7440,          -15526.8354,           17328.0599,
    6600.000,  13448.5284,          -15338.8074,           17443.0212,
    6660.000,  13513.3147,          -15149.6413,           17556.6879,
    6720.000,  13577.0983,          -14959.3508,           17669.0514,
    6780.000,  13639.8742,          -14767.9501,           17780.1034,
    6840.000,  13701.6376,          -14575.4533,           17889.8353,
    6900.000,  13762.3840,          -14381.8744,           17998.2390,
    6960.000,  13822.1088,          -14187.2279,           18105.3063,
    7020.000,  13880.8072,          -13991.5281,           18211.0291,
    7080.000,  13938.4750,          -13794.7893,           18315.3994,
    7140.000,  13995.1078,          -13597.0262,           18418.4093,
    7200.000,  14050.7011,          -13398.2531,           18520.0510,
    7260.000,  14105.2509,          -13198.4850,           18620.3169,
    7320.000,  14158.7528,          -12997.7363,           18719.1993,
    7380.000,  14211.2028,          -12796.0221,           18816.6908,
    7440.000,  14262.5970,          -12593.3570,           18912.7838,
    7500.000,  14312.9313,          -12389.7562,           19007.4712,
    7560.000,  14362.2019,          -12185.2345,           19100.7458,
    7620.000,  14410.4050,          -11979.8072,           19192.6003,
