C:/Users/IFT/Documents/SOAP Scenarios/Crosslink Scenario Data/Orbit Information_ECI/GPS BIIR-9.txt
2017/12/21 00:05:27.7500 UTC

Generated: Mon Apr 30 11:51:34 2018,
Start: 2017/12/11 00:05:27.75, Stop: 2017/12/22 00:05:27.75,
TIME_UNITS,     pos-X,              pox-Y,              pos-Z,
SECONDS,        km,                 km,                 km,
      -0.000,   1036.6007,           26410.5758,           -1977.7695,
      60.000,    900.1020,           26434.5500,           -1790.5873,
     120.000,    763.5338,           26456.4881,           -1603.2672,
     180.000,    626.9070,           26476.3896,           -1415.8236,
     240.000,    490.2319,           26494.2545,           -1228.2711,
     300.000,    353.5191,           26510.0824,           -1040.6241,
     360.000,    216.7791,           26523.8737,            -852.8972,
     420.000,     80.0225,           26535.6284,            -665.1048,
     480.000,    -56.7402,           26545.3469,            -477.2613,
     540.000,   -193.4986,           26553.0299,            -289.3812,
     600.000,   -330.2421,           26558.6780,            -101.4789,
     660.000,   -466.9604,           26562.2921,              86.4312,
     720.000,   -603.6429,           26563.8732,             274.3346,
     780.000,   -740.2792,           26563.4224,             462.2171,
     840.000,   -876.8590,           26560.9411,             650.0642,
     900.000,  -1013.3717,           26556.4307,             837.8617,
     960.000,  -1149.8071,           26549.8929,            1025.5951,
    1020.000,  -1286.1548,           26541.3294,            1213.2504,
    1080.000,  -1422.4044,           26530.7423,            1400.8131,
    1140.000,  -1558.5456,           26518.1335,            1588.2690,
    1200.000,  -1694.5681,           26503.5053,            1775.6040,
    1260.000,  -1830.4617,           26486.8601,            1962.8038,
    1320.000,  -1966.2160,           26468.2004,            2149.8543,
    1380.000,  -2101.8209,           26447.5289,            2336.7414,
    1440.000,  -2237.2661,           26424.8484,            2523.4509,
    1500.000,  -2372.5415,           26400.1620,            2709.9689,
    1560.000,  -2507.6369,           26373.4727,            2896.2812,
    1620.000,  -2642.5422,           26344.7838,            3082.3739,
    1680.000,  -2777.2473,           26314.0987,            3268.2330,
    1740.000,  -2911.7420,           26281.4211,            3453.8446,
    1800.000,  -3046.0164,           26246.7545,            3639.1947,
    1860.000,  -3180.0604,           26210.1030,            3824.2696,
    1920.000,  -3313.8641,           26171.4704,            4009.0553,
    1980.000,  -3447.4174,           26130.8608,            4193.5382,
    2040.000,  -3580.7105,           26088.2787,            4377.7045,
    2100.000,  -3713.7335,           26043.7284,            4561.5404,
    2160.000,  -3846.4765,           25997.2145,            4745.0323,
    2220.000,  -3978.9296,           25948.7417,            4928.1667,
    2280.000,  -4111.0831,           25898.3148,            5110.9298,
    2340.000,  -4242.9272,           25845.9388,            5293.3083,
    2400.000,  -4374.4521,           25791.6189,            5475.2885,
