C:/Users/IFT/Documents/SOAP Scenarios/Crosslink Scenario Data/Orbit Information_ECI/GPS BIIRM-1.txt
2017/12/21 00:05:27.7500 UTC

Generated: Mon Apr 30 11:52:17 2018,
Start: 2017/12/11 00:05:27.75, Stop: 2017/12/22 00:05:27.75,
TIME_UNITS,     pos-X,              pox-Y,              pos-Z,
SECONDS,        km,                 km,                 km,
      -0.000, -16589.1135,          -18846.7301,           -8085.4481,
      60.000, -16446.0484,          -18890.8937,           -8265.3482,
     120.000, -16301.6970,          -18933.5799,           -8444.6016,
     180.000, -16156.0704,          -18974.7849,           -8623.1943,
     240.000, -16009.1795,          -19014.5052,           -8801.1121,
     300.000, -15861.0356,          -19052.7371,           -8978.3409,
     360.000, -15711.6499,          -19089.4775,           -9154.8667,
     420.000, -15561.0339,          -19124.7230,           -9330.6754,
     480.000, -15409.1991,          -19158.4705,           -9505.7532,
     540.000, -15256.1570,          -19190.7170,           -9680.0861,
     600.000, -15101.9193,          -19221.4597,           -9853.6602,
     660.000, -14946.4980,          -19250.6957,          -10026.4619,
     720.000, -14789.9048,          -19278.4224,          -10198.4773,
     780.000, -14632.1517,          -19304.6373,          -10369.6928,
     840.000, -14473.2510,          -19329.3380,          -10540.0948,
     900.000, -14313.2148,          -19352.5222,          -10709.6697,
     960.000, -14152.0553,          -19374.1877,          -10878.4040,
    1020.000, -13989.7850,          -19394.3325,          -11046.2842,
    1080.000, -13826.4164,          -19412.9547,          -11213.2971,
    1140.000, -13661.9621,          -19430.0525,          -11379.4292,
    1200.000, -13496.4346,          -19445.6241,          -11544.6674,
    1260.000, -13329.8469,          -19459.6680,          -11708.9985,
    1320.000, -13162.2118,          -19472.1829,          -11872.4093,
    1380.000, -12993.5422,          -19483.1673,          -12034.8868,
    1440.000, -12823.8511,          -19492.6201,          -12196.4181,
    1500.000, -12653.1517,          -19500.5403,          -12356.9902,
    1560.000, -12481.4572,          -19506.9268,          -12516.5903,
    1620.000, -12308.7809,          -19511.7789,          -12675.2056,
    1680.000, -12135.1362,          -19515.0959,          -12832.8236,
    1740.000, -11960.5365,          -19516.8772,          -12989.4314,
    1800.000, -11784.9955,          -19517.1224,          -13145.0167,
    1860.000, -11608.5267,          -19515.8310,          -13299.5670,
    1920.000, -11431.1438,          -19513.0030,          -13453.0698,
    1980.000, -11252.8607,          -19508.6383,          -13605.5130,
    2040.000, -11073.6912,          -19502.7369,          -13756.8843,
    2100.000, -10893.6492,          -19495.2989,          -13907.1715,
    2160.000, -10712.7489,          -19486.3248,          -14056.3626,
    2220.000, -10531.0042,          -19475.8148,          -14204.4457,
    2280.000, -10348.4294,          -19463.7696,          -14351.4089,
    2340.000, -10165.0387,          -19450.1898,          -14497.2403,
    2400.000,  -9980.8464,          -19435.0763,          -14641.9284,
    2460.000,  -9795.8669,          -19418.4299,          -14785.4614,
    2520.000,  -9610.1147,          -19400.2517,          -14927.8278,
    2580.000,  -9423.6043,          -19380.5428,          -15069.0162,
    2640.000,  -9236.3502,          -19359.3047,          -15209.0153,
    2700.000,  -9048.3672,          -19336.5386,          -15347.8138,
    2760.000,  -8859.6699,          -19312.2461,          -15485.4006,
    2820.000,  -8670.2732,          -19286.4290,          -15621.7646,
    2880.000,  -8480.1918,          -19259.0889,          -15756.8948,
    2940.000,  -8289.4408,          -19230.2279,          -15890.7804,
    3000.000,  -8098.0349,          -19199.8480,          -16023.4105,
    3060.000,  -7905.9893,          -19167.9512,          -16154.7746,
    3120.000,  -7713.3191,          -19134.5400,          -16284.8621,
    3180.000,  -7520.0393,          -19099.6168,          -16413.6624,
    3240.000,  -7326.1653,          -19063.1840,          -16541.1653,
    3300.000,  -7131.7121,          -19025.2444,          -16667.3604,
    3360.000,  -6936.6951,          -18985.8007,          -16792.2376,
    3420.000,  -6741.1296,          -18944.8559,          -16915.7869,
    3480.000,  -6545.0311,          -18902.4130,          -17037.9982,
    3540.000,  -6348.4149,          -18858.4751,          -17158.8618,
    3600.000,  -6151.2966,          -18813.0455,          -17278.3678,
    3660.000,  -5953.6917,          -18766.1277,          -17396.5068,
    3720.000,  -5755.6157,          -18717.7251,          -17513.2691,
    3780.000,  -5557.0843,          -18667.8415,          -17628.6454,
    3840.000,  -5358.1131,          -18616.4805,          -17742.6263,
    3900.000,  -5158.7179,          -18563.6461,          -17855.2027,
    3960.000,  -4958.9143,          -18509.3423,          -17966.3654,
    4020.000,  -4758.7181,          -18453.5732,          -18076.1056,
    4080.000,  -4558.1452,          -18396.3431,          -18184.4144,
    4140.000,  -4357.2114,          -18337.6563,          -18291.2830,
    4200.000,  -4155.9325,          -18277.5174,          -18396.7029,
    4260.000,  -3954.3244,          -18215.9309,          -18500.6655,
    4320.000,  -3752.4032,          -18152.9016,          -18603.1625,
    4380.000,  -3550.1847,          -18088.4344,          -18704.1856,
    4440.000,  -3347.6850,          -18022.5342,          -18803.7266,
    4500.000,  -3144.9200,          -17955.2061,          -18901.7776,
    4560.000,  -2941.9059,          -17886.4554,          -18998.3306,
    4620.000,  -2738.6586,          -17816.2872,          -19093.3778,
    4680.000,  -2535.1943,          -17744.7072,          -19186.9117,
    4740.000,  -2331.5291,          -17671.7209,          -19278.9246,
    4800.000,  -2127.6791,          -17597.3338,          -19369.4092,
    4860.000,  -1923.6604,          -17521.5519,          -19458.3581,
    4920.000,  -1719.4892,          -17444.3810,          -19545.7642,
    4980.000,  -1515.1817,          -17365.8272,          -19631.6205,
    5040.000,  -1310.7541,          -17285.8966,          -19715.9200,
    5100.000,  -1106.2226,          -17204.5953,          -19798.6560,
    5160.000,   -901.6033,          -17121.9299,          -19879.8218,
    5220.000,   -696.9125,          -17037.9068,          -19959.4108,
    5280.000,   -492.1665,          -16952.5325,          -20037.4168,
    5340.000,   -287.3815,          -16865.8138,          -20113.8333,
    5400.000,    -82.5736,          -16777.7574,          -20188.6543,
    5460.000,    122.2408,          -16688.3703,          -20261.8737,
    5520.000,    327.0455,          -16597.6596,          -20333.4857,
    5580.000,    531.8243,          -16505.6323,          -20403.4846,
    5640.000,    736.5608,          -16412.2957,          -20471.8646,
    5700.000,    941.2390,          -16317.6572,          -20538.6204,
    5760.000,   1145.8425,          -16221.7242,          -20603.7465,
    5820.000,   1350.3551,          -16124.5043,          -20667.2377,
    5880.000,   1554.7605,          -16026.0052,          -20729.0891,
    5940.000,   1759.0426,          -15926.2347,          -20789.2955,
    6000.000,   1963.1852,          -15825.2006,          -20847.8522,
    6060.000,   2167.1720,          -15722.9109,          -20904.7546,
    6120.000,   2370.9868,          -15619.3737,          -20959.9980,
    6180.000,   2574.6135,          -15514.5973,          -21013.5781,
    6240.000,   2778.0360,          -15408.5899,          -21065.4906,
    6300.000,   2981.2380,          -15301.3599,          -21115.7314,
    6360.000,   3184.2035,          -15192.9159,          -21164.2964,
    6420.000,   3386.9163,          -15083.2663,          -21211.1818,
    6480.000,   3589.3604,          -14972.4200,          -21256.3839,
    6540.000,   3791.5197,          -14860.3857,          -21299.8991,
    6600.000,   3993.3782,          -14747.1724,          -21341.7240,
    6660.000,   4194.9198,          -14632.7889,          -21381.8551,
    6720.000,   4396.1286,          -14517.2444,          -21420.2895,
    6780.000,   4596.9886,          -14400.5482,          -21457.0240,
    6840.000,   4797.4839,          -14282.7093,          -21492.0558,
    6900.000,   4997.5986,          -14163.7373,          -21525.3821,
    6960.000,   5197.3167,          -14043.6416,          -21557.0003,
    7020.000,   5396.6225,          -13922.4318,          -21586.9080,
    7080.000,   5595.5002,          -13800.1174,          -21615.1027,
    7140.000,   5793.9340,          -13676.7082,          -21641.5824,
    7200.000,   5991.9082,          -13552.2142,          -21666.3450,
    7260.000,   6189.4071,          -13426.6450,          -21689.3885,
    7320.000,   6386.4150,          -13300.0109,          -21710.7113,
    7380.000,   6582.9163,          -13172.3218,          -21730.3117,
    7440.000,   6778.8956,          -13043.5879,          -21748.1881,
    7500.000,   6974.3371,          -12913.8195,          -21764.3394,
    7560.000,   7169.2256,          -12783.0270,          -21778.7642,
    7620.000,   7363.5455,          -12651.2207,          -21791.4615,
    7680.000,   7557.2815,          -12518.4112,          -21802.4305,
    7740.000,   7750.4182,          -12384.6090,          -21811.6703,
    7800.000,   7942.9404,          -12249.8249,          -21819.1803,
    7860.000,   8134.8329,          -12114.0695,          -21824.9600,
    7920.000,   8326.0804,          -11977.3537,          -21829.0091,
    7980.000,   8516.6678,          -11839.6884,          -21831.3273,
    8040.000,   8706.5802,          -11701.0846,          -21831.9147,
    8100.000,   8895.8024,          -11561.5533,          -21830.7713,
    8160.000,   9084.3196,          -11421.1057,          -21827.8973,
    8220.000,   9272.1169,          -11279.7530,          -21823.2931,
    8280.000,   9459.1793,          -11137.5063,          -21816.9591,
    8340.000,   9645.4923,          -10994.3772,          -21808.8961,
    8400.000,   9831.0410,          -10850.3770,          -21799.1048,
    8460.000,  10015.8109,          -10705.5172,          -21787.5861,
    8520.000,  10199.7873,          -10559.8093,          -21774.3412,
    8580.000,  10382.9559,          -10413.2650,          -21759.3712,
    8640.000,  10565.3021,          -10265.8959,          -21742.6775,
    8700.000,  10746.8116,          -10117.7139,          -21724.2616,
    8760.000,  10927.4701,           -9968.7307,          -21704.1251,
    8820.000,  11107.2634,           -9818.9582,          -21682.2698,
    8880.000,  11286.1773,           -9668.4083,          -21658.6975,
    8940.000,  11464.1978,           -9517.0931,          -21633.4105,
    9000.000,  11641.3110,           -9365.0246,          -21606.4108,
    9060.000,  11817.5028,           -9212.2149,          -21577.7008,
    9120.000,  11992.7595,           -9058.6762,          -21547.2830,
    9180.000,  12167.0672,           -8904.4208,          -21515.1600,
    9240.000,  12340.4124,           -8749.4610,          -21481.3345,
    9300.000,  12512.7814,           -8593.8090,          -21445.8094,
    9360.000,  12684.1608,           -8437.4773,          -21408.5877,
    9420.000,  12854.5370,           -8280.4784,          -21369.6727,
    9480.000,  13023.8968,           -8122.8247,          -21329.0676,
    9540.000,  13192.2269,           -7964.5288,          -21286.7758,
    9600.000,  13359.5142,           -7805.6033,          -21242.8010,
    9660.000,  13525.7455,           -7646.0609,          -21197.1469,
    9720.000,  13690.9079,           -7485.9142,          -21149.8172,
    9780.000,  13854.9885,           -7325.1760,          -21100.8160,
    9840.000,  14017.9745,           -7163.8591,          -21050.1474,
    9900.000,  14179.8532,           -7001.9762,          -20997.8157,
    9960.000,  14340.6119,           -6839.5404,          -20943.8252,
   10020.000,  14500.2381,           -6676.5644,          -20888.1804,
