C:/Users/IFT/Documents/SOAP Scenarios/Crosslink Scenario Data/GPS BIIR-12.txt
2017/12/21 00:05:27.7500 UTC

Generated: Fri Apr 13 14:40:43 2018,
Start: 2017/11/21 00:05:27.75, Stop: 2017/12/22 00:05:27.75,
TIME_UNITS,     pos-X,              pox-Y,              pos-Z,
SECONDS,        km,                 km,                 km,
      -0.000, -21277.3223,            2049.5467,          -16296.0075,
      60.000, -21175.9182,            2116.3530,          -16418.6225,
     120.000, -21073.9428,            2183.9333,          -16540.0242,
     180.000, -20971.4083,            2252.2888,          -16660.2035,
     240.000, -20868.3273,            2321.4207,          -16779.1515,
     300.000, -20764.7119,            2391.3298,          -16896.8594,
     360.000, -20660.5748,            2462.0170,          -17013.3184,
     420.000, -20555.9282,            2533.4829,          -17128.5198,
     480.000, -20450.7847,            2605.7279,          -17242.4551,
     540.000, -20345.1569,            2678.7524,          -17355.1158,
     600.000, -20239.0571,            2752.5566,          -17466.4935,
     660.000, -20132.4980,            2827.1405,          -17576.5799,
     720.000, -20025.4922,            2902.5039,          -17685.3667,
     780.000, -19918.0523,            2978.6466,          -17792.8460,
     840.000, -19810.1908,            3055.5681,          -17899.0095,
     900.000, -19701.9203,            3133.2678,          -18003.8495,
     960.000, -19593.2537,            3211.7451,          -18107.3581,
    1020.000, -19484.2034,            3290.9989,          -18209.5274,
    1080.000, -19374.7821,            3371.0282,          -18310.3500,
    1140.000, -19265.0026,            3451.8318,          -18409.8181,
    1200.000, -19154.8775,            3533.4084,          -18507.9244,
    1260.000, -19044.4195,            3615.7564,          -18604.6614,
    1320.000, -18933.6412,            3698.8741,          -18700.0220,
    1380.000, -18822.5554,            3782.7597,          -18793.9989,
    1440.000, -18711.1747,            3867.4112,          -18886.5851,
    1500.000, -18599.5118,            3952.8265,          -18977.7735,
    1560.000, -18487.5794,            4039.0032,          -19067.5574,
    1620.000, -18375.3902,            4125.9390,          -19155.9299,
    1680.000, -18262.9567,            4213.6312,          -19242.8844,
    1740.000, -18150.2917,            4302.0770,          -19328.4142,
    1800.000, -18037.4077,            4391.2735,          -19412.5129,
    1860.000, -17924.3174,            4481.2178,          -19495.1741,
    1920.000, -17811.0334,            4571.9064,          -19576.3916,
    1980.000, -17697.5682,            4663.3361,          -19656.1592,
    2040.000, -17583.9344,            4755.5034,          -19734.4707,
    2100.000, -17470.1446,            4848.4045,          -19811.3202,
    2160.000, -17356.2111,            4942.0356,          -19886.7020,
    2220.000, -17242.1466,            5036.3928,          -19960.6101,
    2280.000, -17127.9634,            5131.4718,          -20033.0389,
