C:/Users/IFT/Documents/SOAP Scenarios/Crosslink Scenario Data/Orbit Information_ECI/GPS BIIR-12.txt
2017/12/21 00:05:27.7500 UTC

Generated: Mon Apr 30 11:46:44 2018,
Start: 2017/12/11 00:05:27.75, Stop: 2017/12/22 00:05:27.75,
TIME_UNITS,     pos-X,              pox-Y,              pos-Z,
SECONDS,        km,                 km,                 km,
      -0.000,   7890.8642,          -13602.3224,           21682.9530,
      60.000,   8085.7031,          -13479.2272,           21685.5794,
     120.000,   8279.9381,          -13355.1255,           21686.5862,
     180.000,   8473.5547,          -13230.0263,           21685.9730,
     240.000,   8666.5383,          -13103.9387,           21683.7393,
     300.000,   8858.8742,          -12976.8719,           21679.8849,
     360.000,   9050.5481,          -12848.8352,           21674.4099,
     420.000,   9241.5453,          -12719.8380,           21667.3142,
     480.000,   9431.8515,          -12589.8896,           21658.5980,
     540.000,   9621.4522,          -12458.9995,           21648.2615,
     600.000,   9810.3331,          -12327.1774,           21636.3052,
     660.000,   9998.4799,          -12194.4329,           21622.7295,
     720.000,  10185.8784,          -12060.7756,           21607.5351,
     780.000,  10372.5142,          -11926.2153,           21590.7227,
     840.000,  10558.3733,          -11790.7620,           21572.2931,
     900.000,  10743.4416,          -11654.4255,           21552.2474,
     960.000,  10927.7049,          -11517.2158,           21530.5866,
    1020.000,  11111.1493,          -11379.1431,           21507.3121,
    1080.000,  11293.7609,          -11240.2173,           21482.4250,
    1140.000,  11475.5256,          -11100.4488,           21455.9269,
    1200.000,  11656.4297,          -10959.8478,           21427.8193,
    1260.000,  11836.4593,          -10818.4246,           21398.1039,
    1320.000,  12015.6008,          -10676.1896,           21366.7826,
    1380.000,  12193.8404,          -10533.1533,           21333.8573,
    1440.000,  12371.1646,          -10389.3263,           21299.3300,
    1500.000,  12547.5597,          -10244.7190,           21263.2029,
    1560.000,  12723.0123,          -10099.3422,           21225.4783,
    1620.000,  12897.5090,           -9953.2066,           21186.1586,
    1680.000,  13071.0363,           -9806.3229,           21145.2463,
    1740.000,  13243.5810,           -9658.7021,           21102.7441,
    1800.000,  13415.1299,           -9510.3550,           21058.6547,
