C:/Users/IFT/Documents/SOAP Scenarios/Crosslink Scenario Data/GPS BIIR-7.txt
2017/12/21 00:05:27.7500 UTC

Generated: Fri Apr 13 14:45:58 2018,
Start: 2017/11/21 00:05:27.75, Stop: 2017/12/22 00:05:27.75,
TIME_UNITS,     pos-X,              pox-Y,              pos-Z,
SECONDS,        km,                 km,                 km,      -0.000,  14794.7906,            8518.6226,           19713.4640,
      60.000,  14804.6036,            8359.2198,           19773.4048,
     120.000,  14814.8989,            8199.3888,           19831.7456,
     180.000,  14825.6796,            8039.1434,           19888.4816,
     240.000,  14836.9486,            7878.4980,           19943.6080,
     300.000,  14848.7084,            7717.4667,           19997.1202,
     360.000,  14860.9616,            7556.0636,           20049.0140,
     420.000,  14873.7105,            7394.3030,           20099.2849,
     480.000,  14886.9575,            7232.1994,           20147.9289,
     540.000,  14900.7045,            7069.7669,           20194.9420,
     600.000,  14914.9535,            6907.0201,           20240.3202,
     660.000,  14929.7062,            6743.9733,           20284.0599,
     720.000,  14944.9644,            6580.6411,           20326.1575,
     780.000,  14960.7293,            6417.0379,           20366.6094,
     840.000,  14977.0024,            6253.1783,           20405.4125,
     900.000,  14993.7848,            6089.0769,           20442.5636,
     960.000,  15011.0776,            5924.7482,           20478.0596,
    1020.000,  15028.8814,            5760.2070,           20511.8976,
    1080.000,  15047.1971,            5595.4677,           20544.0750,
    1140.000,  15066.0253,            5430.5452,           20574.5890,
    1200.000,  15085.3661,            5265.4540,           20603.4373,
    1260.000,  15105.2200,            5100.2089,           20630.6176,
    1320.000,  15125.5870,            4934.8245,           20656.1276,
    1380.000,  15146.4670,            4769.3157,           20679.9654,
    1440.000,  15167.8598,            4603.6971,           20702.1290,
    1500.000,  15189.7649,            4437.9834,           20722.6167,
    1560.000,  15212.1819,            4272.1895,           20741.4269,
    1620.000,  15235.1100,            4106.3300,           20758.5581,
    1680.000,  15258.5484,            3940.4196,           20774.0091,
    1740.000,  15282.4961,            3774.4731,           20787.7787,
    1800.000,  15306.9519,            3608.5052,           20799.8658,
    1860.000,  15331.9145,            3442.5306,           20810.2695,
    1920.000,  15357.3824,            3276.5640,           20818.9891,
    1980.000,  15383.3540,            3110.6202,           20826.0241,
    2040.000,  15409.8275,            2944.7136,           20831.3739,
    2100.000,  15436.8010,            2778.8591,           20835.0383,
    2160.000,  15464.2725,            2613.0713,           20837.0171,
    2220.000,  15492.2395,            2447.3646,           20837.3103,
    2280.000,  15520.6998,            2281.7538,           20835.9179,
    2340.000,  15549.6509,            2116.2533,           20832.8403,
    2400.000,  15579.0900,            1950.8777,           20828.0779,
    2460.000,  15609.0142,            1785.6415,           20821.6312,
    2520.000,  15639.4206,            1620.5590,           20813.5009,
    2580.000,  15670.3061,            1455.6447,           20803.6879,
    2640.000,  15701.6673,            1290.9130,           20792.1931,
    2700.000,  15733.5008,            1126.3782,           20779.0177,
    2760.000,  15765.8029,             962.0545,           20764.1629,
    2820.000,  15798.5700,             797.9562,           20747.6302,
    2880.000,  15831.7982,             634.0975,           20729.4211,
    2940.000,  15865.4834,             470.4924,           20709.5373,
    3000.000,  15899.6215,             307.1552,           20687.9806,
    3060.000,  15934.2081,             144.0996,           20664.7530,
    3120.000,  15969.2387,             -18.6602,           20639.8567,
    3180.000,  16004.7088,            -181.1103,           20613.2938,
    3240.000,  16040.6136,            -343.2371,           20585.0669,
    3300.000,  16076.9482,            -505.0266,           20555.1784,
    3360.000,  16113.7075,            -666.4653,           20523.6311,
    3420.000,  16150.8864,            -827.5395,           20490.4277,
    3480.000,  16188.4796,            -988.2356,           20455.5712,
    3540.000,  16226.4816,           -1148.5401,           20419.0647,
    3600.000,  16264.8868,           -1308.4398,           20380.9115,
    3660.000,  16303.6896,           -1467.9212,           20341.1149,
    3720.000,  16342.8840,           -1626.9711,           20299.6784,
    3780.000,  16382.4640,           -1785.5764,           20256.6058,
    3840.000,  16422.4237,           -1943.7240,           20211.9008,
    3900.000,  16462.7566,           -2101.4009,           20165.5673,
    3960.000,  16503.4564,           -2258.5942,           20117.6094,
    4020.000,  16544.5166,           -2415.2912,           20068.0313,
    4080.000,  16585.9306,           -2571.4792,           20016.8373,
    4140.000,  16627.6916,           -2727.1455,           19964.0319,
    4200.000,  16669.7927,           -2882.2776,           19909.6197,
    4260.000,  16712.2269,           -3036.8632,           19853.6054,
    4320.000,  16754.9871,           -3190.8898,           19795.9940,
    4380.000,  16798.0660,           -3344.3454,           19736.7904,
    4440.000,  16841.4562,           -3497.2178,           19675.9997,
    4500.000,  16885.1503,           -3649.4950,           19613.6272,
    4560.000,  16929.1407,           -3801.1652,           19549.6783,
    4620.000,  16973.4195,           -3952.2166,           19484.1586,
    4680.000,  17017.9791,           -4102.6375,           19417.0737,
    4740.000,  17062.8114,           -4252.4164,           19348.4293,
    4800.000,  17107.9084,           -4401.5419,           19278.2314,
    4860.000,  17153.2620,           -4550.0026,           19206.4861,
    4920.000,  17198.8638,           -4697.7874,           19133.1995,
    4980.000,  17244.7054,           -4844.8852,           19058.3778,
    5040.000,  17290.7785,           -4991.2852,           18982.0276,
    5100.000,  17337.0744,           -5136.9763,           18904.1553,
    5160.000,  17383.5844,           -5281.9481,           18824.7676,
    5220.000,  17430.2997,           -5426.1898,           18743.8714,
    5280.000,  17477.2115,           -5569.6912,           18661.4735,
    5340.000,  17524.3107,           -5712.4418,           18577.5809,
    5400.000,  17571.5884,           -5854.4315,           18492.2009,
    5460.000,  17619.0353,           -5995.6504,           18405.3407,
    5520.000,  17666.6422,           -6136.0884,           18317.0076,
    5580.000,  17714.3998,           -6275.7359,           18227.2093,
    5640.000,  17762.2985,           -6414.5832,           18135.9532,
    5700.000,  17810.3290,           -6552.6209,           18043.2473,
    5760.000,  17858.4815,           -6689.8395,           17949.0993,
    5820.000,  17906.7465,           -6826.2300,           17853.5172,
    5880.000,  17955.1142,           -6961.7832,           17756.5092,
    5940.000,  18003.5746,           -7096.4903,           17658.0833,
    6000.000,  18052.1180,           -7230.3424,           17558.2481,
    6060.000,  18100.7343,           -7363.3311,           17457.0117,
    6120.000,  18149.4134,           -7495.4478,           17354.3829,
    6180.000,  18198.1453,           -7626.6841,           17250.3703,
    6240.000,  18246.9196,           -7757.0321,           17144.9826,
    6300.000,  18295.7263,           -7886.4836,           17038.2287,
    6360.000,  18344.5549,           -8015.0307,           16930.1176,
    6420.000,  18393.3950,           -8142.6659,           16820.6583,
    6480.000,  18442.2362,           -8269.3814,           16709.8601,
    6540.000,  18491.0680,           -8395.1701,           16597.7322,
    6600.000,  18539.8799,           -8520.0245,           16484.2840,
    6660.000,  18588.6610,           -8643.9377,           16369.5250,
    6720.000,  18637.4010,           -8766.9027,           16253.4649,
    6780.000,  18686.0888,           -8888.9128,           16136.1133,
    6840.000,  18734.7140,           -9009.9613,           16017.4800,
    6900.000,  18783.2655,           -9130.0419,           15897.5749,
    6960.000,  18831.7325,           -9249.1483,           15776.4080,
    7020.000,  18880.1041,           -9367.2743,           15653.9894,
    7080.000,  18928.3695,           -9484.4140,           15530.3293,
    7140.000,  18976.5175,           -9600.5617,           15405.4379,
    7200.000,  19024.5371,           -9715.7117,           15279.3257,
    7260.000,  19072.4174,           -9829.8586,           15152.0030,
    7320.000,  19120.1472,           -9942.9970,           15023.4805,
    7380.000,  19167.7154,          -10055.1219,           14893.7688,
    7440.000,  19215.1109,          -10166.2284,           14762.8785,
    7500.000,  19262.3225,          -10276.3115,           14630.8207,
    7560.000,  19309.3389,          -10385.3668,           14497.6060,
    7620.000,  19356.1490,          -10493.3898,           14363.2457,
    7680.000,  19402.7416,          -10600.3762,           14227.7506,
    7740.000,  19449.1053,          -10706.3218,           14091.1320,
    7800.000,  19495.2290,          -10811.2228,           13953.4011,
    7860.000,  19541.1013,          -10915.0754,           13814.5693,
    7920.000,  19586.7109,          -11017.8760,           13674.6480,
    7980.000,  19632.0466,          -11119.6211,           13533.6485,
    8040.000,  19677.0970,          -11220.3075,           13391.5826,
    8100.000,  19721.8508,          -11319.9321,           13248.4618,
    8160.000,  19766.2967,          -11418.4919,           13104.2979,
    8220.000,  19810.4234,          -11515.9844,           12959.1026,
    8280.000,  19854.2196,          -11612.4067,           12812.8877,
    8340.000,  19897.6739,          -11707.7567,           12665.6654,
    8400.000,  19940.7750,          -11802.0319,           12517.4474,
    8460.000,  19983.5117,          -11895.2304,           12368.2460,
    8520.000,  20025.8727,          -11987.3503,           12218.0732,
    8580.000,  20067.8466,          -12078.3898,           12066.9414,
    8640.000,  20109.4223,          -12168.3474,           11914.8626,
    8700.000,  20150.5884,          -12257.2217,           11761.8494,
    8760.000,  20191.3338,          -12345.0115,           11607.9140,
    8820.000,  20231.6472,          -12431.7158,           11453.0690,
    8880.000,  20271.5174,          -12517.3336,           11297.3269,
    8940.000,  20310.9334,          -12601.8643,           11140.7004,
    9000.000,  20349.8839,          -12685.3073,           10983.2019,
    9060.000,  20388.3578,          -12767.6624,           10824.8444,
    9120.000,  20426.3442,          -12848.9292,           10665.6404,
    9180.000,  20463.8318,          -12929.1077,           10505.6029,
    9240.000,  20500.8098,          -13008.1982,           10344.7448,
    9300.000,  20537.2671,          -13086.2009,           10183.0789,
    9360.000,  20573.1928,          -13163.1162,           10020.6183,
    9420.000,  20608.5761,          -13238.9449,            9857.3759,
    9480.000,  20643.4060,          -13313.6877,            9693.3649,
    9540.000,  20677.6718,          -13387.3455,            9528.5985,
    9600.000,  20711.3627,          -13459.9196,            9363.0897,
    9660.000,  20744.4680,          -13531.4113,            9196.8519,
    9720.000,  20776.9770,          -13601.8219,            9029.8983,
    9780.000,  20808.8791,          -13671.1531,            8862.2422,
    9840.000,  20840.1638,          -13739.4067,            8693.8970,
    9900.000,  20870.8206,          -13806.5847,            8524.8760,
    9960.000,  20900.8390,          -13872.6891,            8355.1929,
   10020.000,  20930.2087,          -13937.7223,            8184.8609,
   10080.000,  20958.9193,          -14001.6866,            8013.8937,
   10140.000,  20986.9605,          -14064.5846,            7842.3048,
   10200.000,  21014.3223,          -14126.4191,            7670.1079,
   10260.000,  21040.9944,          -14187.1930,            7497.3164,
   10320.000,  21066.9668,          -14246.9093,            7323.9442,
   10380.000,  21092.2296,          -14305.5712,            7150.0049,
   10440.000,  21116.7728,          -14363.1821,            6975.5122,
   10500.000,  21140.5865,          -14419.7456,            6800.4799,
